"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"930","http://www.vertnet.org/resources/norms.html","Jalisco","Ciudad Guzman",NA,NA,"PRESERVED_SPECIMEN",NA,"M-26161","Mammalia",359,"Las Canoas, Jalisco, Ciudad Guzman, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,9,NA,NA,NA,NA,NA,NA,"221","NATIVE","1905-08-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859321771","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Jalisco;Ciudad Guzman;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-26161",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859321771,"Animalia",1,"en","2016-06-20T19:00:24.349+0000","2016-08-04T10:29:03.410+0000","2016-06-20T19:00:24.376+0000",NA,NA,NA,"Las Canoas",NA,NA,NA,"2013-08-07T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:AMNH:Mammals:M-26161",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","2412",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"FEMALE","Conepatus leuconotus",2434878,"mesoleucus","221",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1905-08-09","North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; Las Canoas",NA,NA,1905,2016-08-10
"931","http://www.vertnet.org/resources/norms.html","Jalisco","Ciudad Guzman",NA,NA,"PRESERVED_SPECIMEN",NA,"M-26162","Mammalia",359,"Las Canoas, Jalisco, Ciudad Guzman, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,9,NA,NA,NA,NA,NA,NA,"221","NATIVE","1905-08-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859321777","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Jalisco;Ciudad Guzman;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-26162",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859321777,"Animalia",1,"en","2016-06-20T19:00:24.336+0000","2016-08-04T10:29:05.113+0000","2016-06-20T19:00:24.376+0000",NA,NA,NA,"Las Canoas",NA,NA,NA,"2013-08-07T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:AMNH:Mammals:M-26162",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","2413",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"FEMALE","Conepatus leuconotus",2434878,"mesoleucus","221",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1905-08-09","North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; Las Canoas",NA,NA,1905,2016-08-10
"932","http://www.vertnet.org/resources/norms.html","Jalisco","Ciudad Guzman",NA,NA,"PRESERVED_SPECIMEN",NA,"M-26159","Mammalia",359,"Las Canoas, Jalisco, Ciudad Guzman, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,5,NA,NA,NA,NA,NA,NA,"217","NATIVE","1905-08-05T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859351124","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Jalisco;Ciudad Guzman;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-26159",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859351124,"Animalia",1,"en","2016-06-20T19:00:44.286+0000","2016-08-04T10:29:54.101+0000","2016-06-20T19:00:44.393+0000",NA,NA,NA,"Las Canoas",NA,NA,NA,"2013-08-07T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:AMNH:Mammals:M-26159","Note in catalog: Female, juvenile","present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","2371",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"FEMALE","Conepatus leuconotus",2434878,"mesoleucus","217",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1905-08-05","North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; Las Canoas",NA,NA,1905,2016-08-10
"933","http://www.vertnet.org/resources/norms.html","Jalisco","Ciudad Guzman",NA,NA,"PRESERVED_SPECIMEN",NA,"M-26164","Mammalia",359,"Las Canoas, Jalisco, Ciudad Guzman, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,10,NA,NA,NA,NA,NA,NA,"222","NATIVE","1905-08-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859321787","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Jalisco;Ciudad Guzman;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-26164",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859321787,"Animalia",1,"en","2016-06-20T19:00:24.266+0000","2016-08-04T10:29:03.394+0000","2016-06-20T19:00:24.293+0000",NA,NA,NA,"Las Canoas",NA,NA,NA,"2013-08-07T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:AMNH:Mammals:M-26164",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","2437",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus","222",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1905-08-10","North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; Las Canoas",NA,NA,1905,2016-08-10
"934","http://vertnet.org/resources/norms.html","Jalisco",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"10729","Mammalia",359,"Las Canoas, Jalisco, Mexico, NORTH_AMERICA","Mammal specimens","95","NORTH_AMERICA",NA,NA,"Mexico",NA,"88d8974c-f762-11e1-a439-00145eb45e9a",NA,"1905-01-01T00:00:00.000+0000",12,NA,NA,NA,"unformatted measurements=610-254-60-22=X ; sex=female ; hind foot with claw=60 mm; ear from notch=22 mm; tail length=254 mm; total length=610 mm",NA,NA,"224",NA,"1905-08-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1061301871","Conepatus","Conepatus",2434869,NA,"J. H. Batty","1905-08-12 00:00:00.0",NA,NA,NA,"unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Jalisco",NA,NA,NA,"A",NA,NA,"legacy","J. H. Batty","urn:occurrence:Arctos:UCM:Mamm:10729:2529928",1,"mask part attribute location",NA,"UCM","urn:lsid:biocol.org:col:34854","MX",1061301871,"Animalia",1,"en","2016-08-09T08:14:17.731+0000","2016-08-09T08:20:29.973+0000","2016-08-09T08:14:17.832+0000",NA,NA,NA,"Las Canoas","J. H. Batty","Las Peanoras?",NA,NA,8,NA,"ICZN","urn:occurrence:Arctos:UCM:Mamm:10729:2529928","skull with mandible in Osteology (OS-3005); formerly AMNH 26165, skin tag and catalog originally shows AMNH 25165, which is a typo; E.R. Warren Collection",NA,"Carnivora",732,"http://arctos.database.museum/guid/UCM:Mamm:10729","AMNH:Mamm=AMNH 26165; UCM Osteology=OS-3005; collector number=JHB 2471; original identifier=ERW 3244",NA,"Chordata",44,"skull; study skin","<i>Conepatus mesoleucus sonoriensis</i> (accepted ID) identified by J. H. Batty on 1905; method: legacy","DWC_ARCHIVE","US","4cadac10-3e7b-11d9-8439-b8a03c50a862","Collector(s): J. H. Batty","JHB 2471","http://arctos.database.museum/guid/UCM:Mamm:10729",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"FEMALE","Conepatus leuconotus",2434878,"mesoleucus",NA,NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12 August 1905","Mexico, Jalisco, Las Canoas",NA,NA,1905,2016-08-10
"935","http://www.vertnet.org/resources/norms.html","Jalisco","Ciudad Guzman",NA,NA,"PRESERVED_SPECIMEN",NA,"M-26165","Mammalia",359,"Las Canoas, Jalisco, Ciudad Guzman, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,12,NA,NA,NA,NA,NA,NA,"224","NATIVE","1905-08-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859321792","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Jalisco;Ciudad Guzman;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-26165",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859321792,"Animalia",1,"en","2016-06-20T19:00:24.246+0000","2016-08-04T10:29:03.607+0000","2016-06-20T19:00:24.295+0000",NA,NA,NA,"Las Canoas",NA,NA,NA,"2013-08-07T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:AMNH:Mammals:M-26165",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","2471",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"FEMALE","Conepatus leuconotus",2434878,"mesoleucus","224",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1905-08-12","North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; Las Canoas",NA,NA,1905,2016-08-10
"936","http://www.vertnet.org/resources/norms.html","Jalisco","Ciudad Guzman",NA,NA,"PRESERVED_SPECIMEN",NA,"M-26167","Mammalia",359,"Las Canoas, Jalisco, Ciudad Guzman, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,12,NA,NA,NA,NA,NA,NA,"224","NATIVE","1905-08-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859321568","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Jalisco;Ciudad Guzman;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-26167",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859321568,"Animalia",1,"en","2016-06-20T19:00:24.247+0000","2016-08-04T10:29:05.051+0000","2016-06-20T19:00:24.263+0000",NA,NA,NA,"Las Canoas",NA,NA,NA,"2013-08-07T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:AMNH:Mammals:M-26167",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","2474",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus","224",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1905-08-12","North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; North America; Mexico; Jalisco; Ciudad Guzman; ; ; ; ; ; ; Las Canoas",NA,NA,1905,2016-08-10
"937",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,"140359.7250271","Mammalia",359,"Cleveland, 12 Mi W, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1905-01-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884603817","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,"140359",NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3d3434488-9b84-46ef-aae6-d7f468151cc0",1,NA,"telmalestes","USNM",NA,"US",884603817,"Animalia",1,NA,"2016-04-27T20:28:05.114+0000","2016-08-03T23:57:11.241+0000","2016-02-09T17:56:16.683+0000",NA,NA,NA,"Cleveland, 12 Mi W",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3d3434488-9b84-46ef-aae6-d7f468151cc0",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Gaut","3605",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus subsp. telmalestes Bailey, 1905",NA,NA,"Conepatus leuconotus",2434878,"leuconotus",NA,NA,6164452,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-- Spring 1905",NA,NA,NA,1905,2016-08-10
"938",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,"140358.7250270","Mammalia",359,"Cleveland, 12 Mi W, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1905-01-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884603794","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,"140358",NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/30ae63423-6cd2-4df6-ba05-09238c1f71b2",1,NA,"telmalestes","USNM",NA,"US",884603794,"Animalia",1,NA,"2016-04-27T20:08:54.744+0000","2016-08-03T23:57:11.828+0000","2016-02-09T15:04:15.634+0000",NA,NA,NA,"Cleveland, 12 Mi W",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/30ae63423-6cd2-4df6-ba05-09238c1f71b2",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Gaut","3604",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus subsp. telmalestes Bailey, 1905",NA,NA,"Conepatus leuconotus",2434878,"leuconotus",NA,NA,6164452,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-- Spring 1905",NA,NA,NA,1905,2016-08-10
"939",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,"140360.7250272","Mammalia",359,"Cleveland, 12 Mi W, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1905-01-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884603909","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,"140360",NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/305e5b6dc-1aeb-431d-bbeb-be7d4e3620cd",1,NA,"telmalestes","USNM",NA,"US",884603909,"Animalia",1,NA,"2016-04-27T20:08:28.785+0000","2016-08-03T23:57:11.226+0000","2016-02-09T15:02:48.897+0000",NA,NA,NA,"Cleveland, 12 Mi W",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/305e5b6dc-1aeb-431d-bbeb-be7d4e3620cd",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Gaut","3606",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus subsp. telmalestes Bailey, 1905",NA,NA,"Conepatus leuconotus",2434878,"leuconotus",NA,NA,6164452,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-- Spring 1905",NA,NA,NA,1905,2016-08-10
"940","http://www.vertnet.org/resources/norms.html","Sinaloa","Escuinapa",NA,NA,"PRESERVED_SPECIMEN",NA,"M-24071","Mammalia",359,"Sinaloa, Escuinapa, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,8,NA,NA,NA,NA,NA,NA,"9","NATIVE","1904-01-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859435436","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Sinaloa;Escuinapa;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-24071",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859435436,"Animalia",1,"en","2016-06-20T19:01:42.370+0000","2016-08-04T10:29:38.115+0000","2016-06-20T19:01:42.392+0000",NA,NA,NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:AMNH:Mammals:M-24071",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty",NA,NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,NA,"Conepatus leuconotus",2434878,"mesoleucus","9",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1904-01-08","North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;",NA,NA,1904,2016-08-10
"941","http://www.vertnet.org/resources/norms.html","Sinaloa","Escuinapa",NA,NA,"PRESERVED_SPECIMEN",NA,"M-24070","Mammalia",359,"Sinaloa, Escuinapa, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,8,NA,NA,NA,NA,NA,NA,"9","NATIVE","1904-01-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859435431","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Sinaloa;Escuinapa;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-24070",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859435431,"Animalia",1,"en","2016-06-20T19:01:42.371+0000","2016-08-04T10:29:38.071+0000","2016-06-20T19:01:42.394+0000",NA,NA,NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:AMNH:Mammals:M-24070",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","834",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus","9",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1904-01-08","North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;",NA,NA,1904,2016-08-10
"942","http://www.vertnet.org/resources/norms.html","Sinaloa","Escuinapa",NA,NA,"PRESERVED_SPECIMEN",NA,"M-24704","Mammalia",359,"Sinaloa, Escuinapa, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,6,NA,NA,NA,NA,NA,NA,"38","NATIVE","1904-02-06T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859435133","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Sinaloa;Escuinapa;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-24704",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859435133,"Animalia",1,"en","2016-06-20T19:01:42.266+0000","2016-08-04T10:29:38.117+0000","2016-06-20T19:01:42.311+0000",NA,NA,NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:AMNH:Mammals:M-24704",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","682",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus","38",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1904-02-06","North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;",NA,NA,1904,2016-08-10
"943","http://www.vertnet.org/resources/norms.html","Sinaloa","Escuinapa",NA,NA,"PRESERVED_SPECIMEN",NA,"M-24709","Mammalia",359,"Sinaloa, Escuinapa, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,26,NA,NA,NA,NA,NA,NA,"58","NATIVE","1904-02-26T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","859435157","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Conepatus","North America;Mexico;Sinaloa;Escuinapa;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-24709",1,NA,NA,"AMNH","urn:lsid:biocol.org:col:34925","MX",859435157,"Animalia",1,"en","2016-06-20T19:01:42.188+0000","2016-08-04T10:29:38.140+0000","2016-06-20T19:01:42.214+0000",NA,NA,NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:AMNH:Mammals:M-24709",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","J. H. Batty","741",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus","58",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1904-02-26","North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;",NA,NA,1904,2016-08-10
