"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate"
"993",NA,"Michoacan",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"35923.7229626","Mammalia",359,"Nahuatzin, Michoacan, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,3,NA,NA,NA,NA,2591,NA,"277",NA,"1892-10-03T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968409","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Michoacan",NA,"35923",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/35b816853-5d2b-4564-ac2a-48081ae65bb7",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968409,"Animalia",1,NA,"2016-04-27T20:15:34.756+0000","2016-08-04T00:01:35.467+0000","2016-02-09T16:09:53.138+0000",NA,NA,NA,"Nahuatzin",NA,NA,NA,NA,10,NA,NA,"http://n2t.net/ark:/65665/35b816853-5d2b-4564-ac2a-48081ae65bb7",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Nelson","3599",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","277",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"3 Oct 1892",NA,NA,NA,NA,1892,2016-08-10
"994",NA,"Mexico",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"36170.7229664","Mammalia",359,"Salazar, Mexico, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,28,NA,NA,NA,NA,335,NA,"302",NA,"1892-10-28T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968357","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Mexico",NA,"36170",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3257778d0-193b-4e8d-9fc2-89bbdff7d424",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968357,"Animalia",1,NA,"2016-04-27T20:11:04.271+0000","2016-08-04T00:01:35.487+0000","2016-02-09T15:12:00.984+0000",NA,NA,NA,"Salazar",NA,NA,NA,NA,10,NA,NA,"http://n2t.net/ark:/65665/3257778d0-193b-4e8d-9fc2-89bbdff7d424",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Nelson","3689",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura","302",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"28 Oct 1892",NA,NA,NA,NA,1892,2016-08-10
"995",NA,NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"20772.7227996","Mammalia",359,"Patagonia Mountains, Namibia, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,12,NA,NA,NA,NA,NA,NA,"317",NA,"1892-11-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"883871063","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexican Boundary Line",NA,"20772",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/32d16963e-bb06-45e3-9acc-b4500fe72a5c",1,NA,"milleri","USNM",NA,NA,NA,NA,883871063,"Animalia",1,NA,"2016-04-27T20:11:42.924+0000","2016-08-04T00:01:47.561+0000","2016-02-09T15:14:25.053+0000",NA,NA,NA,"Patagonia Mountains",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/32d16963e-bb06-45e3-9acc-b4500fe72a5c",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Holzner","822",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","317",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12 Nov 1892",NA,NA,NA,NA,1892,2016-08-10
"996",NA,"Sonora",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"20771.7227995","Mammalia",359,"Santa Cruz River, Sonora, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,9,NA,NA,NA,NA,NA,NA,"314",NA,"1892-11-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883871053","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Sonora",NA,"20771",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/399188d9a-ea22-40e5-884a-a78d9c4f3ad2",1,NA,"milleri","USNM",NA,NA,NA,"MX",883871053,"Animalia",1,NA,"2016-04-27T20:21:02.216+0000","2016-08-04T00:01:47.616+0000","2016-02-09T17:06:26.451+0000",NA,NA,NA,"Santa Cruz River",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/399188d9a-ea22-40e5-884a-a78d9c4f3ad2",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Holzner","777",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"FEMALE","Mephitis macroura",5219394,"macroura","314",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"9 Nov 1892",NA,NA,NA,NA,1892,2016-08-10
"997",NA,"Sonora",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"20773.7227997","Mammalia",359,"Santa Cruz River, Sonora, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,11,NA,NA,NA,NA,NA,NA,"316",NA,"1892-11-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883871058","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Sonora",NA,"20773",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c11bba44-e03d-43da-a4f3-8e28ed884bcf",1,NA,"milleri","USNM",NA,NA,NA,"MX",883871058,"Animalia",1,NA,"2016-04-27T20:25:13.303+0000","2016-08-04T00:01:47.584+0000","2016-02-09T17:42:27.397+0000",NA,NA,NA,"Santa Cruz River",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/3c11bba44-e03d-43da-a4f3-8e28ed884bcf",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Holzner","784",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","316",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"11 Nov 1892",NA,NA,NA,NA,1892,2016-08-10
"998",NA,"Sonora",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"20769.7227993","Mammalia",359,"Santa Cruz River, Mexican Boundary Line, Sonora, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,10,NA,NA,NA,NA,NA,NA,"315",NA,"1892-11-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883871061","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Sonora",NA,"20769",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/34b4bd957-4c16-49bd-9147-e95469cd6fe7",1,NA,"milleri","USNM",NA,NA,NA,"MX",883871061,"Animalia",1,NA,"2016-04-27T20:14:13.168+0000","2016-08-04T00:01:47.603+0000","2016-02-09T15:55:34.419+0000",NA,NA,NA,"Santa Cruz River, Mexican Boundary Line",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/34b4bd957-4c16-49bd-9147-e95469cd6fe7",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","Mearns & F. Holzner","781",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","315",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"10 Nov 1892",NA,NA,NA,NA,1892,2016-08-10
"999",NA,NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"20768.7227992","Mammalia",359,"Patagonia Mountains, Namibia, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,17,NA,NA,NA,NA,NA,NA,"322",NA,"1892-11-17T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"883871087","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexican Boundary Line",NA,"20768",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/37dbab4d1-5a59-4797-bcf3-387c92ee97d4",1,NA,"milleri","USNM",NA,NA,NA,NA,883871087,"Animalia",1,NA,"2016-04-27T20:18:33.029+0000","2016-08-04T00:01:47.586+0000","2016-02-09T16:29:03.758+0000",NA,NA,NA,"Patagonia Mountains",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/37dbab4d1-5a59-4797-bcf3-387c92ee97d4",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Holzner","811",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","322",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"17 Nov 1892",NA,NA,NA,NA,1892,2016-08-10
"1000",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"93.3.6.1","Mammalia",359,"Mexico","ZOO",NA,NA,NA,"Mexico",NA,"7e380070-f762-11e1-a439-00145eb45e9a",NA,NA,17,NA,NA,NA,"{""kindofobject"": ""Skin"", ""recordtype"": ""Mammal Group Part"", ""parttype"": ""Skin"", ""created"": ""2014-09-18"", ""relationshipofresource"": ""Parts"", ""centroid"": false, ""subdepartment"": ""Mammalia"", ""registrationcode"": ""MA"", ""kindofcollection"": ""Dry"", ""gbifid"": 1055398161, ""relatedresourceid"": ""4c6d0290-ef6e-4b0b-aaa9-7ee14a24e3c4""}",NA,NA,NA,NA,"1892-12-17T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1055398161","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia; Chordata; Vertebrata; Mammalia; Carnivora; Mustelidae; Mephitinae","Mexico",NA,NA,NA,NA,NA,NA,NA,"453465",NA,NA,NA,"NHMUK",NA,NA,NA,"MX",1055398161,"Animalia",1,NA,"2016-08-10T01:37:04.653+0000","2016-08-04T03:17:55.127+0000","2016-04-30T02:35:29.741+0000",NA,NA,NA,NA,NA,NA,NA,"2014-09-18T00:00:00.000+0000",12,NA,NA,"4c6d0290-ef6e-4b0b-aaa9-7ee14a24e3c4",NA,NA,"Carnivora",732,NA,"NHMUK:ecatalogue:4276750",NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","GB","19456090-b49a-11d8-abeb-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892,2016-08-10
"1001",NA,"Distrito Federal",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"50068.7229868","Mammalia",359,"Tlalpam, Distrito Federal, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,12,NA,NA,NA,NA,2316,NA,"347",NA,"1892-12-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968388","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Distrito Federal",NA,"50068",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3359210ec-9a42-4204-9a30-90ab2812d679",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968388,"Animalia",1,NA,"2016-04-27T20:12:25.071+0000","2016-08-04T00:01:35.392+0000","2016-02-09T15:25:21.028+0000",NA,NA,NA,"Tlalpam",NA,NA,NA,NA,12,NA,NA,"http://n2t.net/ark:/65665/3359210ec-9a42-4204-9a30-90ab2812d679",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Nelson","4028",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","347",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12 Dec 1892",NA,NA,NA,NA,1892,2016-08-10
"1002",NA,"Chihuahua",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"50900.7229974","Mammalia",359,"Chihuahua, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,22,NA,NA,NA,NA,NA,NA,"357",NA,"1892-12-22T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883871096","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Chihuahua",NA,"50900",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b7ca6313-83e2-4c9b-88d8-aa1edb986955",1,NA,"milleri","USNM",NA,NA,NA,"MX",883871096,"Animalia",1,NA,"2016-04-27T20:24:03.768+0000","2016-08-04T00:01:47.683+0000","2016-02-09T17:19:49.299+0000",NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,"http://n2t.net/ark:/65665/3b7ca6313-83e2-4c9b-88d8-aa1edb986955",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","C. Streator","2443",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","357",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"22 Dec 1892",NA,NA,NA,NA,1892,2016-08-10
"1003",NA,"Distrito Federal",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"50067.7229867","Mammalia",359,"Tlalpam, Distrito Federal, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,9,NA,NA,NA,NA,2316,NA,"344",NA,"1892-12-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968425","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Distrito Federal",NA,"50067",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/31d89ec0f-8af7-4eb6-a9e9-4c25e5663448",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968425,"Animalia",1,NA,"2016-04-27T20:10:25.336+0000","2016-08-04T00:01:35.392+0000","2016-02-09T15:09:45.363+0000",NA,NA,NA,"Tlalpam",NA,NA,NA,NA,12,NA,NA,"http://n2t.net/ark:/65665/31d89ec0f-8af7-4eb6-a9e9-4c25e5663448",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Nelson","4022",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","344",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"9 Dec 1892",NA,NA,NA,NA,1892,2016-08-10
"1004",NA,"Distrito Federal",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"50065.7229865","Mammalia",359,"Tlalpam, Distrito Federal, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,8,NA,NA,NA,NA,2316,NA,"343",NA,"1892-12-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968436","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Distrito Federal",NA,"50065",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/35aea5a6e-fa86-4868-a9c8-6d4d2fb5ede6",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968436,"Animalia",1,NA,"2016-04-27T20:15:31.301+0000","2016-08-04T00:01:35.393+0000","2016-02-09T16:09:14.313+0000",NA,NA,NA,"Tlalpam",NA,NA,NA,NA,12,NA,NA,"http://n2t.net/ark:/65665/35aea5a6e-fa86-4868-a9c8-6d4d2fb5ede6",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Nelson","4013",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","343",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"8 Dec 1892",NA,NA,NA,NA,1892,2016-08-10
"1005",NA,"Distrito Federal",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"50066.7229866","Mammalia",359,"Tlalpam, Distrito Federal, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,8,NA,NA,NA,NA,2316,NA,"343",NA,"1892-12-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968462","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Distrito Federal",NA,"50066",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/32a4a391d-34af-4a5c-9cda-1f3526d7cb0e",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968462,"Animalia",1,NA,"2016-04-27T20:11:28.623+0000","2016-08-04T00:01:35.442+0000","2016-02-09T15:13:28.384+0000",NA,NA,NA,"Tlalpam",NA,NA,NA,NA,12,NA,NA,"http://n2t.net/ark:/65665/32a4a391d-34af-4a5c-9cda-1f3526d7cb0e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Nelson","4014",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","343",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"8 Dec 1892",NA,NA,NA,NA,1892,2016-08-10
"1006",NA,"Hidalgo",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"26431.7228625","Mammalia",359,"Real Del Monte, Hidalgo, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,14,NA,NA,NA,NA,2896,NA,"73",NA,"1891-03-14T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","883968424","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, Mexico, Hidalgo",NA,"26431",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/328b05f76-4e88-4cfb-a545-3f034d728227",1,NA,"macroura","USNM",NA,NA,NA,"MX",883968424,"Animalia",1,NA,"2016-04-27T20:11:20.766+0000","2016-08-04T00:01:35.468+0000","2016-02-09T15:12:58.206+0000",NA,NA,NA,"Real Del Monte",NA,NA,NA,NA,3,NA,NA,"http://n2t.net/ark:/65665/328b05f76-4e88-4cfb-a545-3f034d728227",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","C. Streator","615",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura","73",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"14 Mar 1891",NA,NA,NA,NA,1891,2016-08-10
"1007",NA,"Arizona",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"A35148.7423793","Mammalia",359,"Nogales, 5 Mi N, Arizona, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",NA,"1891-04-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","883871110","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Arizona",NA,"A35148",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3e27f0188-feac-499e-9499-cfe5bf8a4aa7",1,NA,"milleri","USNM",NA,NA,NA,"US",883871110,"Animalia",1,NA,"2016-04-27T20:29:56.118+0000","2016-08-04T00:01:47.537+0000","2016-02-09T18:07:24.193+0000",NA,NA,NA,"Nogales, 5 Mi N",NA,NA,NA,NA,4,NA,NA,"http://n2t.net/ark:/65665/3e27f0188-feac-499e-9499-cfe5bf8a4aa7",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","P. Jouy","244",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","120",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-- Apr 1891",NA,NA,NA,NA,1891,2016-08-10
