"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEpochOrLowestSeries","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","group","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"34531",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J20366","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-01-20T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066614737","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a4bfe387-1eaa-4ded-87a6-ad52735ea59c",NA,NA,NA,"QM",NA,NA,NA,"AU",1066614737,"Animalia",1,NA,"2015-10-19T05:51:13.652+0000","2016-08-04T10:57:00.782+0000","2015-04-30T09:48:30.356+0000",-28.15,NA,NA,NA,NA,NA,"-",NA,NA,NA,151.95,NA,NA,1,NA,"a4bfe387-1eaa-4ded-87a6-ad52735ea59c",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1964,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34552",NA,"New South Wales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J20360","Mammalia",359,"-, New South Wales, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-02-26T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066614758","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1ed6cf70-5447-49ac-9ec8-4886ade32072",NA,NA,NA,"QM",NA,NA,NA,"AU",1066614758,"Animalia",1,NA,"2015-10-19T05:51:13.653+0000","2016-08-04T10:57:06.329+0000","2015-04-30T09:48:30.375+0000",-29.83333,NA,NA,NA,NA,NA,"-",NA,NA,NA,151.83333,NA,NA,2,NA,"1ed6cf70-5447-49ac-9ec8-4886ade32072",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1964,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34562",NA,"Queensland","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03253","Mammalia",359,"MINNEL STATION, C.15 KM NNE OF TOOBEAH, Queensland, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-02-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039221","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3aff1947-5adb-42fd-bd3a-954fda14c270",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039221,"Animalia",1,NA,"2016-08-19T07:26:18.704+0000","2016-08-03T11:46:25.087+0000","2015-04-30T07:14:28.726+0000",-28.4333,NA,NA,NA,NA,NA,"MINNEL STATION, C.15 KM NNE OF TOOBEAH",NA,NA,NA,149.8667,NA,NA,2,NA,"3aff1947-5adb-42fd-bd3a-954fda14c270",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1964,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34707",NA,"New South Wales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 17333","Mammalia",359,"Warrumbungle National Park, New South Wales, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-10-20T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479632217","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479632217,"Animalia",1,NA,"2013-09-07T07:19:57.000+0000","2016-08-03T15:24:07.210+0000",NA,-31.32,NA,NA,NA,NA,NA,"Warrumbungle National Park",NA,NA,NA,148.98,NA,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34990",NA,"Victoria","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03283","Mammalia",359,"MANSFIELD, Victoria, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1963-05-28T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039234","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"461e4570-6c1a-4b1e-b2cc-da83edf4f19b",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039234,"Animalia",1,NA,"2016-08-19T07:26:18.631+0000","2016-08-03T11:46:33.702+0000","2015-04-30T07:14:28.726+0000",-37.05,NA,NA,NA,NA,NA,"MANSFIELD",NA,NA,NA,146.0833,NA,NA,5,NA,"461e4570-6c1a-4b1e-b2cc-da83edf4f19b",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1963,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35108",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 24494","Mammalia",359,"Yan Yean, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1963-08-14T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479692959","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479692959,"Animalia",1,NA,"2013-09-07T07:20:02.000+0000","2016-08-03T15:24:06.628+0000",NA,-37.57,NA,NA,NA,NA,NA,"Yan Yean",NA,NA,NA,143.1,NA,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1963,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35308",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C17681","Mammalia",359,"Tallangatta Valley, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1963-01-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272775532","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86b6412b-6b3d-4f0a-a259-732b39835531",1,NA,NA,"NMV",NA,NA,NA,"AU",1272775532,"Animalia",1,NA,"2016-08-19T07:33:51.991+0000","2016-08-03T15:25:16.276+0000","2016-06-21T15:08:49.057+0000",-36.28,NA,NA,NA,NA,NA,"Tallangatta Valley",NA,NA,NA,147.38,NA,NA,NA,NA,"86b6412b-6b3d-4f0a-a259-732b39835531",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","B Nankervis",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1963,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35338",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M00483","Mammalia",359,"CHEVIOT HILLS, 8 KM S OF DRAKE, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-04-07T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039127","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de5eec62-ebd4-4f8f-8ce7-f4901a8457f3",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039127,"Animalia",1,NA,"2016-08-19T07:26:17.933+0000","2016-08-03T11:46:25.970+0000","2015-04-30T07:14:27.246+0000",-28.8833,NA,NA,NA,NA,NA,"CHEVIOT HILLS, 8 KM S OF DRAKE",NA,NA,NA,152.4,NA,NA,4,NA,"de5eec62-ebd4-4f8f-8ce7-f4901a8457f3",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1962,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35420",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M11480","Mammalia",359,"YARA STATION, 12 KM NE OF MOUNT HOPE, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-05-05T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332037110","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"346c2a54-17de-4f2b-a8f6-b0776edfde9f",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332037110,"Animalia",1,NA,"2016-08-19T07:26:20.495+0000","2016-08-03T11:46:29.139+0000","2015-04-30T07:14:33.251+0000",-32.8667,NA,NA,NA,NA,NA,"YARA STATION, 12 KM NE OF MOUNT HOPE",NA,NA,NA,146,NA,NA,5,NA,"346c2a54-17de-4f2b-a8f6-b0776edfde9f",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1962,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35426",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J20955","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-05-26T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066614899","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6d17e1ee-6bec-497b-803f-916c964f0bd0",NA,NA,NA,"QM",NA,NA,NA,"AU",1066614899,"Animalia",1,NA,"2015-10-19T05:51:13.682+0000","2016-08-04T10:56:59.205+0000","2015-04-30T09:48:30.486+0000",-27.9,NA,NA,NA,NA,NA,"-",NA,NA,NA,147.25,NA,NA,5,NA,"6d17e1ee-6bec-497b-803f-916c964f0bd0",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1962,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35461",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J20849","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-06-26T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066614823","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4df3aadb-0b1b-4d93-af0a-1413dd4c95c6",NA,NA,NA,"QM",NA,NA,NA,"AU",1066614823,"Animalia",1,NA,"2015-10-19T05:51:13.668+0000","2016-08-04T10:56:56.264+0000","2015-04-30T09:48:30.433+0000",-27.51667,NA,NA,NA,NA,NA,"-",NA,NA,NA,151.85,NA,NA,6,NA,"4df3aadb-0b1b-4d93-af0a-1413dd4c95c6",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1962,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35466",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 17339","Mammalia",359,"Ballarat, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-07-26T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479632273","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479632273,"Animalia",1,NA,"2013-09-07T07:19:57.000+0000","2016-08-03T15:24:07.342+0000",NA,-37.57,NA,NA,NA,NA,NA,"Ballarat",NA,NA,NA,143.85,NA,NA,7,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1962,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"35963",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J21112","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961-05-11T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066615109","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33323041-e450-46a8-82de-d37593301955",NA,NA,NA,"QM",NA,NA,NA,"AU",1066615109,"Animalia",1,NA,"2015-10-19T05:51:13.703+0000","2016-08-04T10:57:00.302+0000","2015-04-30T09:48:30.654+0000",-28.1,NA,NA,NA,NA,NA,"-",NA,NA,NA,148.53333,NA,NA,5,NA,"33323041-e450-46a8-82de-d37593301955",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1961,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"36043",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M00357","Mammalia",359,"MOUNT MANARA, C.80 MILES W OF IVANHOE, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961-08-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039126","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c88d28b-f228-468e-af3f-cba93299da16",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039126,"Animalia",1,NA,"2016-08-19T07:26:17.978+0000","2016-08-03T11:46:28.616+0000","2015-04-30T07:14:27.131+0000",-32.4833,NA,NA,NA,NA,NA,"MOUNT MANARA, C.80 MILES W OF IVANHOE",NA,NA,NA,143.9333,NA,NA,8,NA,"0c88d28b-f228-468e-af3f-cba93299da16",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1961,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"36046",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J20933","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961-09-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066614929","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6a0f0e64-7212-4a3a-99f4-f1d63efdc43f",NA,NA,NA,"QM",NA,NA,NA,"AU",1066614929,"Animalia",1,NA,"2015-10-19T05:51:13.680+0000","2016-08-04T10:56:51.485+0000","2015-04-30T09:48:30.506+0000",-27.4,NA,NA,NA,NA,NA,"-",NA,NA,NA,148.58333,NA,NA,9,NA,"6a0f0e64-7212-4a3a-99f4-f1d63efdc43f",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1961,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
