"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceProtocol","georeferenceRemarks","georeferenceVerificationStatus","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identifiedBy","identifier","individualCount","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"19",NA,NA,NA,NA,"UNKNOWN","Atlas-2029124","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,50,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"2010-11-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736206889","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3e8d7265-0e5c-4281-8948-08e9d3e5bedf",NA,"Fauna Atlas N.T.",NA,"AU",736206889,"Animalia",1,NA,"2014-06-18T10:37:28.377+0000","2016-08-03T13:49:30.306+0000","2014-05-29T14:59:32.602+0000",-12.7212,NA,NA,NA,NA,132.15,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"20",NA,NA,NA,NA,"UNKNOWN","Atlas-2029125","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,50,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"2010-11-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736206890","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"f0a5b089-2d66-478e-874d-37fc7c30da60",NA,"Fauna Atlas N.T.",NA,"AU",736206890,"Animalia",1,NA,"2014-06-18T10:37:28.384+0000","2016-08-03T13:49:30.384+0000","2014-05-29T14:59:32.601+0000",-12.7212,NA,NA,NA,NA,132.1423,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"21",NA,NA,NA,NA,"UNKNOWN","Atlas-2029122","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,50,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"2010-11-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736206887","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e7861f23-df44-4ac6-8451-16bfa635303b",NA,"Fauna Atlas N.T.",NA,"AU",736206887,"Animalia",1,NA,"2014-06-18T10:37:28.367+0000","2016-08-03T13:49:28.192+0000","2014-05-29T14:59:32.605+0000",-12.6565,NA,NA,NA,NA,132.2183,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"22",NA,NA,NA,NA,"UNKNOWN","Survey-193467","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,84,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"2010-11-03T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","692493363","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7cda1468-d520-40b1-8369-c8e24afd2777",NA,"Fauna Atlas N.T.",NA,"AU",692493363,"Animalia",1,NA,"2014-06-18T10:44:53.823+0000","2016-08-03T13:49:27.514+0000","2014-05-29T14:15:09.314+0000",-12.6298,NA,NA,NA,NA,131.0172,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"23",NA,NA,NA,NA,"UNKNOWN","Survey-193364","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,84,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"2010-11-03T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","692493029","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7f4f35fc-8136-4657-8175-979c96dca10f",NA,"Fauna Atlas N.T.",NA,"AU",692493029,"Animalia",1,NA,"2014-06-18T10:44:53.742+0000","2016-08-03T13:49:29.028+0000","2014-05-29T14:15:09.164+0000",-12.6863,NA,NA,NA,NA,131.0082,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"24",NA,NA,NA,NA,"UNKNOWN","Atlas-2029121","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,50,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"2010-11-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736206886","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d8fdfe8c-0261-45b4-a309-5737876e1690",NA,"Fauna Atlas N.T.",NA,"AU",736206886,"Animalia",1,NA,"2014-06-18T10:37:28.361+0000","2016-08-03T13:49:28.402+0000","2014-05-29T14:59:34.411+0000",-12.6667,NA,NA,NA,NA,132.218,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"25",NA,NA,NA,NA,"UNKNOWN","Atlas-2029119","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,50,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"2010-11-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736206884","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"72ac04a4-44f5-4c6f-a752-4db8c0904a03",NA,"Fauna Atlas N.T.",NA,"AU",736206884,"Animalia",1,NA,"2014-06-18T10:37:28.316+0000","2016-08-03T13:49:28.905+0000","2014-05-29T14:59:32.600+0000",-12.675,NA,NA,NA,NA,132.1927,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"26",NA,NA,NA,NA,"UNKNOWN","Survey-193415","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,84,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"2010-11-03T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","692493193","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"026958d8-ff30-4276-bf53-1462766b4fce",NA,"Fauna Atlas N.T.",NA,"AU",692493193,"Animalia",1,NA,"2014-06-18T10:44:53.815+0000","2016-08-03T13:49:27.084+0000","2014-05-29T14:15:09.386+0000",-12.6187,NA,NA,NA,NA,130.9921,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"27",NA,NA,NA,NA,"UNKNOWN","Atlas-2029120","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,50,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"2010-11-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736206885","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"108f1f18-f986-47eb-b6ab-6942c184a69a",NA,"Fauna Atlas N.T.",NA,"AU",736206885,"Animalia",1,NA,"2014-06-18T10:37:28.354+0000","2016-08-03T13:49:28.839+0000","2014-05-29T14:59:32.605+0000",-12.672,NA,NA,NA,NA,132.2093,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2010,2016-08-25
"28",NA,NA,NA,NA,"UNKNOWN","Survey-187942","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,84,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"2009-02-26T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","692475826","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30ad6a9a-187b-4297-8fe4-d6f37850d885",NA,"Fauna Atlas N.T.",NA,"AU",692475826,"Animalia",1,NA,"2014-06-18T10:44:51.491+0000","2016-08-03T13:49:13.879+0000","2014-05-29T14:15:01.964+0000",-12.3767,NA,NA,NA,NA,136.8369,NA,2,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2009,2016-08-25
"29",NA,NA,NA,NA,"OBSERVATION","Atlas-1958974","Mammalia",359,"Central Arnhem Rd, Australia","Fauna Atlas N.T.",NA,NA,NA,100,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"2009-06-26T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","480625781","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"763760cd-5f49-4e05-945a-9e380e8bbe85",NA,"Fauna Atlas N.T.",NA,"AU",480625781,"Animalia",1,NA,"2014-06-18T10:37:06.316+0000","2016-08-03T13:49:29.099+0000","2014-05-29T12:40:06.952+0000",-12.68789,NA,NA,"Central Arnhem Rd",NA,136.37741,NA,6,NA,NA,"2",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2009,2016-08-25
"30",NA,NA,NA,NA,"OBSERVATION","Atlas-1962509","Mammalia",359,"Elsey Cemetery Rd Mataranka, Australia","Fauna Atlas N.T.",NA,NA,NA,100,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"2009-09-18T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","480651917","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ff98df76-2c0f-4409-b851-0c58059a9370",NA,"Fauna Atlas N.T.",NA,"AU",480651917,"Animalia",1,NA,"2014-06-18T10:37:10.244+0000","2016-08-03T13:49:51.270+0000","2014-05-29T12:40:08.326+0000",-15.06525,NA,NA,"Elsey Cemetery Rd Mataranka",NA,133.1171,NA,9,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2009,2016-08-25
"31",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47304.002","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"2008-03-18T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210357",NA,NA,"Macropodidae",9372,"Australia","1101230096","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54291b1d-19cd-4a4b-8b5b-cf0a269032ff",NA,"AM",NA,"AU",1101230096,"Animalia",1,NA,"2016-08-19T08:07:06.159+0000","2016-08-04T14:21:53.507+0000","2016-03-12T00:31:42.931+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive (Territory Wildlife Park, Berry Springs) 18/03/2008 - 18/03/2008, Territory Wildlife Park(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Accession"";",NA,NA,3,NA,"54291b1d-19cd-4a4b-8b5b-cf0a269032ff",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Territory Wildlife Park",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"32",NA,NA,NA,NA,"OBSERVATION","Survey-157392","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"2008-03-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484478629","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"634d6141-dbbd-464a-abf1-5aa6cba82463",NA,"Fauna Atlas N.T.",NA,"AU",484478629,"Animalia",1,NA,"2014-06-18T10:44:43.906+0000","2016-08-03T13:49:43.014+0000","2014-05-29T12:40:46.269+0000",-13.6263,NA,NA,NA,NA,132.3822,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"33",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47304.001","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"2008-03-18T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210357",NA,NA,"Macropodidae",9372,"Australia","1101230092","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04d42227-38ee-44da-903a-3a5b3c151a49",NA,"AM",NA,"AU",1101230092,"Animalia",1,NA,"2016-08-19T08:07:06.152+0000","2016-08-04T14:21:53.861+0000","2016-03-12T00:31:42.954+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive (Territory Wildlife Park, Berry Springs) 18/03/2008 - 18/03/2008, Territory Wildlife Park(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Accession"";",NA,NA,3,NA,"04d42227-38ee-44da-903a-3a5b3c151a49",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Territory Wildlife Park",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"34",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47306.002","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,"2008-04-21T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210360",NA,NA,"Macropodidae",9372,"Australia","1101230108","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8340fe7d-e1c7-485a-97d7-0ffc4b54caa2",NA,"AM",NA,"AU",1101230108,"Animalia",1,NA,"2016-08-19T08:07:06.153+0000","2016-08-04T14:21:53.497+0000","2016-03-12T00:31:42.975+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive (Nina's Ark Wildlife Sanctuary, Batchelor) 21/04/2008 - 21/04/2008, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presen"";",NA,NA,4,NA,"8340fe7d-e1c7-485a-97d7-0ffc4b54caa2",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"35",NA,NA,NA,NA,"OBSERVATION","Atlas-1948394","Mammalia",359,"Bachelor -  Area 55, Australia","Fauna Atlas N.T.",NA,NA,NA,100,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"2008-04-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","480573402","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53955914-e1b7-46b5-899b-32c65664b930",NA,"Fauna Atlas N.T.",NA,"AU",480573402,"Animalia",1,NA,"2014-06-18T10:37:00.332+0000","2016-08-03T13:49:34.293+0000","2014-05-29T12:40:04.753+0000",-13.0129400031086,NA,NA,"Bachelor -  Area 55",NA,130.97273,NA,4,NA,NA,"C. polysciadia, E. miniata Mixed Woodland",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"36",NA,NA,NA,NA,"OBSERVATION","Atlas-1948393","Mammalia",359,"Bachelor -  Mt Fitch, Australia","Fauna Atlas N.T.",NA,NA,NA,100,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"2008-04-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","480573396","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62e16b6c-eac6-421d-8db3-ca5b6e31af2b",NA,"Fauna Atlas N.T.",NA,"AU",480573396,"Animalia",1,NA,"2014-06-18T10:37:00.328+0000","2016-08-03T13:49:33.940+0000","2014-05-29T12:40:04.753+0000",-12.9543600030662,NA,NA,"Bachelor -  Mt Fitch",NA,130.95519,NA,4,NA,NA,"Mixed Open Woodland on Rocky, Skeletal Soil",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"37",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47306.001","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,"2008-04-21T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210360",NA,NA,"Macropodidae",9372,"Australia","1101230105","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7906addd-cad7-4e2c-ae36-854e2b082726",NA,"AM",NA,"AU",1101230105,"Animalia",1,NA,"2016-08-19T08:07:06.158+0000","2016-08-04T14:21:53.405+0000","2016-03-12T00:31:42.962+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive (Nina's Ark Wildlife Sanctuary, Batchelor) 21/04/2008 - 21/04/2008, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presen"";",NA,NA,4,NA,"7906addd-cad7-4e2c-ae36-854e2b082726",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"38",NA,NA,NA,NA,"OBSERVATION","Survey-177072","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,"2008-05-14T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484548248","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"dc92508e-30d9-4e15-83bc-3dfe00dae96d",NA,"Fauna Atlas N.T.",NA,"AU",484548248,"Animalia",1,NA,"2014-06-18T10:44:49.398+0000","2016-08-03T13:49:44.353+0000","2014-05-29T12:40:51.071+0000",-13.7358,NA,NA,NA,NA,131.4013,NA,5,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
"39",NA,NA,NA,NA,"OBSERVATION","Atlas-1948395","Mammalia",359,"Blaydin Point, Australia","Fauna Atlas N.T.",NA,NA,NA,100,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"2008-05-04T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","480573408","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ae95a185-f2b2-429d-8b92-8b1af34db55d",NA,"Fauna Atlas N.T.",NA,"AU",480573408,"Animalia",1,NA,"2014-06-18T10:37:00.338+0000","2016-08-03T13:49:22.864+0000","2014-05-29T12:40:04.756+0000",-12.5477000027811,NA,NA,"Blaydin Point",NA,130.91305,NA,5,NA,NA,"Seasonal Waterbody (borrow scrape)",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2008,2016-08-25
