"","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEpochOrLowestSeries","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"28727",NA,"Tasmania",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"A1422","Mammalia",359,"Collingwood River, Lyell Highway, Tasmania, Australia","Mammalogy",NA,NA,NA,10000,"Australia",NA,"4ffe66a0-6c8b-11de-8226-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986-01-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","500732640","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f2a158ca-f8a2-4f4a-92ea-0f536f4c7ecf",NA,NA,NA,"TMAG",NA,NA,NA,"AU",500732640,"Animalia",1,NA,"2016-08-19T07:18:28.256+0000","2016-08-03T23:08:15.004+0000","2015-05-13T22:01:33.258+0000",-42.1486254067798,NA,NA,"Collingwood River, Lyell Highway",NA,NA,NA,145.911049644656,NA,NA,NA,NA,"f2a158ca-f8a2-4f4a-92ea-0f536f4c7ecf",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","8a226609-56b9-4b87-a0a2-767c38edd572","J Buzelin",NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Bennetts wallaby",NA,1986,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Tasmania","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",21.9459843637,5.53653406147,TRUE
"28822",NA,"New South Wales",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M.23946","Mammalia",359,"New South Wales, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,"1991-06-01T00:00:00.000+0000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982-07-08T00:00:00.000+0000","urn:australianmuseum.net.au:Events:4011899",NA,NA,"Macropodidae",9372,NA,"Australia","1101202399","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flannery, Professor Tim Fridtjof - Macquarie University","96099dd4-08d8-47c6-900c-184bb7e6fdf9",NA,NA,NA,"AM",NA,NA,NA,"AU",1101202399,"Animalia",1,NA,"2016-08-19T08:07:01.433+0000","2016-08-04T14:23:16.649+0000","2015-07-17T07:02:23.770+0000",-30.8,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, Pilliga State Forest, Burma Rd (30° 48' S, 149° 35' E) 08/07/1982 - 08/07/1982, Field Collected - Terrestrial"";",149.583,NA,7,NA,NA,"96099dd4-08d8-47c6-900c-184bb7e6fdf9",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Alexander, J",NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1982,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28852",NA,"New South Wales","not applicable",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M03367","Mammalia",359,"SNOWY PLAINS, KOSCIUSZKO NATIONAL PARK, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981-03-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","332040053","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6b2966a2-3c08-498b-b086-3e8baeca0f66",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332040053,"Animalia",1,NA,"2016-08-19T07:26:18.766+0000","2016-08-03T11:46:33.128+0000","2015-04-30T07:14:28.785+0000",-36.15,NA,NA,"SNOWY PLAINS, KOSCIUSZKO NATIONAL PARK",NA,NA,NA,148.55,NA,3,NA,NA,"6b2966a2-3c08-498b-b086-3e8baeca0f66",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1981,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28855","Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj","Tasmania",NA,NA,NA,NA,"PRESERVED_SPECIMEN","Macropus rufogriseus (YPM MAM 011048)","YPM MAM 011048","Mammalia",359,"1 mile north at 30 meters, Tasmania, Australia","VZ",NA,NA,NA,NA,"Australia",NA,"854f602e-f762-11e1-a439-00145eb45e9a",NA,NA,18,NA,NA,NA,"{ ""solr_long_lat"": ""150.7833,-34.5000"" }",NA,NA,NA,NA,NA,"1981-04-18T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Z 08487","Australia","1039518260","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Marsupialia-Australidelphia; Eometatheria-Syndactyli; Diprotodontia; Phalangeroidea; Macropodidae; Macropodinae","Australia; Tasmania; Thornton River",NA,NA,NA,NA,NA,NA,NA,"urn:uuid:34d1f49e-2fdb-4ab1-8df6-89c72a5ebfa1",1,NA,NA,"YPM",NA,NA,NA,"AU",1039518260,"Animalia",1,"eng","2016-08-24T20:35:14.280+0000","2016-08-04T07:52:41.772+0000","2016-06-28T20:16:04.342+0000",-34.5,"http://creativecommons.org/publicdomain/zero/1.0/",NA,"1 mile north at 30 meters",NA,NA,NA,150.7833,NA,4,"Thornton River","ICZN","urn:uuid:34d1f49e-2fdb-4ab1-8df6-89c72a5ebfa1","number 11048; lot count 1",NA,"Diprotodontia",1452,NA,"Osteo 13721 (MAM.O.13721)","YPM","Chordata",44,"skeleton (skull only)","Macropus rufogriseus","DWC_ARCHIVE","US","2e167bb0-4441-11db-9ba2-b8a03c50a862",NA,NA,"http://collections.peabody.yale.edu/search/Record/YPM-MAM-011048",NA,NA,"Yale Peabody Museum of Natural History","Macropus rufogriseus (Desmarest, 1817)","MALE","Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES","Animals and Plants: Vertebrates - Mammals","PhysicalObject",NA,NA,NA,NA,"Bennett's Wallaby; wallabies; kangaroos; jerboa; mammals; vertebrates; chordates; animals",NA,1981,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28897",NA,"Tasmania",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C25060","Mammalia",359,"Woods Lake, Tasmania, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981-10-19T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1272783539","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0b6b878a-53eb-4684-895a-8c7592e3a6bf",1,NA,NA,"NMV",NA,NA,NA,"AU",1272783539,"Animalia",1,NA,"2016-08-19T07:34:04.359+0000","2016-08-03T15:26:05.049+0000","2016-06-21T15:09:21.996+0000",-42.08,NA,NA,"Woods Lake",NA,NA,NA,147,NA,10,NA,NA,"0b6b878a-53eb-4684-895a-8c7592e3a6bf",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","T Quixley",NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1981,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Tasmania","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",21.9459843637,5.53653406147,TRUE
"28921",NA,"Tasmania","not applicable",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M04000","Mammalia",359,"ICENA ESTATE, GLADSTONE, NE TASMANIA, Tasmania, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-02-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","332040075","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"da238d19-e9dc-49b8-b420-1be23b7db314",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332040075,"Animalia",1,NA,"2016-08-19T07:26:18.806+0000","2016-08-03T11:46:35.336+0000","2015-04-30T07:14:29.086+0000",-40.9167,NA,NA,"ICENA ESTATE, GLADSTONE, NE TASMANIA",NA,NA,NA,148.1,NA,2,NA,NA,"da238d19-e9dc-49b8-b420-1be23b7db314",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1980,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Tasmania","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",21.9459843637,5.53653406147,TRUE
"28935",NA,"Victoria",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C24855","Mammalia",359,"14 km south of Edenhope, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-05-30T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1272783238","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197c711e-d388-4cb6-ac03-0ab586b5c03f",1,NA,NA,"NMV",NA,NA,NA,"AU",1272783238,"Animalia",1,NA,"2016-08-19T07:34:04.330+0000","2016-08-03T15:25:23.273+0000","2016-06-21T15:09:19.935+0000",-37.15,NA,NA,"14 km south of Edenhope",NA,NA,NA,141.28,NA,5,NA,NA,"197c711e-d388-4cb6-ac03-0ab586b5c03f",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","Unknown",NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1980,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",18.4480694118,3.26217133431,TRUE
"28938",NA,"New South Wales",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M.11705","Mammalia",359,"New South Wales, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-05-01T00:00:00.000+0000","urn:australianmuseum.net.au:Events:4017474",NA,NA,"Macropodidae",9372,NA,"Australia","1101185223","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be3e75c9-dfe2-4229-89a9-914746487adb",NA,NA,NA,"AM",NA,NA,NA,"AU",1101185223,"Animalia",1,NA,"2016-08-19T08:06:58.394+0000","2016-08-04T14:23:13.738+0000","2015-07-17T07:02:03.609+0000",-30.333,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, Dorrigo (30° 20' S, 152° 43' E) /05/1980 - /05/1980, Field Collected - Terrestrial"";",152.716,NA,5,NA,NA,"be3e75c9-dfe2-4229-89a9-914746487adb",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Rose, A B - NPWS",NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1980,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28942",NA,"South Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 26186","Mammalia",359,"Quarry at Nelson Rd intersection to Picaninny Ponds, South Australia, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-06-28T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","479706743","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479706743,"Animalia",1,NA,"2013-09-07T07:20:03.000+0000","2016-08-03T15:24:06.465+0000",NA,-38.03,NA,NA,"Quarry at Nelson Rd intersection to Picaninny Ponds",NA,NA,NA,140.97,NA,6,NA,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1980,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",18.4480694118,3.26217133431,TRUE
"28951",NA,"New South Wales","not applicable",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M03127","Mammalia",359,"JUNCTION SWAMP/IRELAND TIMMS ROADSDGEE STATE FOREST, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.00139,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-07-22T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","332040043","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"313c2759-319a-40b6-af4c-c1ee94b7091c",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332040043,"Animalia",1,NA,"2016-08-19T07:26:18.745+0000","2016-08-03T11:46:34.138+0000","2015-04-30T07:14:28.652+0000",-37.2917,NA,NA,"JUNCTION SWAMP/IRELAND TIMMS ROADS, NADGEE STATE FOREST",NA,NA,NA,149.8083,NA,7,NA,NA,"313c2759-319a-40b6-af4c-c1ee94b7091c",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1980,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28958",NA,"Victoria",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C26987","Mammalia",359,"Tyrendarra,0.5 km east of Fitzroy River mouth, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-11-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1272785303","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0aad9af5-9e70-44ea-b01e-0ccea92fc164",1,NA,NA,"NMV",NA,NA,NA,"AU",1272785303,"Animalia",1,NA,"2016-08-19T07:34:05.612+0000","2016-08-03T15:25:44.826+0000","2016-06-21T15:09:25.696+0000",-38.22,NA,NA,"Tyrendarra,0.5 km east of Fitzroy River mouth",NA,NA,NA,141.78,NA,11,NA,NA,"0aad9af5-9e70-44ea-b01e-0ccea92fc164",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","J Forbes",NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1980,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",18.4480694118,3.26217133431,TRUE
"28973",NA,"New South Wales","not applicable",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M00910","Mammalia",359,"BARNETTS ROAD, BONDO STATE FOREST, E OF TUMUT, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979-02-20T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","332040001","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b7318047-d28f-41bd-9167-27c90a7a7d6d",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332040001,"Animalia",1,NA,"2016-08-19T07:26:18.088+0000","2016-08-03T11:46:32.288+0000","2015-04-30T07:14:27.595+0000",-35.3,NA,NA,"BARNETTS ROAD, BONDO STATE FOREST, E OF TUMUT",NA,NA,NA,148.55,NA,2,NA,NA,"b7318047-d28f-41bd-9167-27c90a7a7d6d",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1979,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28982",NA,"Victoria",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 26005","Mammalia",359,"2 km north of Maramingo,north of Genoa, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979-03-10T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","479705380","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479705380,"Animalia",1,NA,"2013-09-07T07:20:03.000+0000","2016-08-03T15:24:06.469+0000",NA,-36.92,NA,NA,"2 km north of Maramingo,north of Genoa",NA,NA,NA,148.33,NA,3,NA,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1979,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
"28996",NA,"New South Wales","not applicable",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M01361","Mammalia",359,"POWERLINE ROAD, BONDO STATE FOREST, E OF TUMUT, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979-06-05T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","332040019","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c27f9ce3-823b-43a4-81a6-32df2f35d61f",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332040019,"Animalia",1,NA,"2016-08-19T07:26:18.258+0000","2016-08-03T11:46:31.787+0000","2015-04-30T07:14:27.773+0000",-35.2167,NA,NA,"POWERLINE ROAD, BONDO STATE FOREST, E OF TUMUT",NA,NA,NA,148.4833,NA,6,NA,NA,"c27f9ce3-823b-43a4-81a6-32df2f35d61f",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Macropus rufogriseus (Desmarest, 1817)",NA,"Macropus rufogriseus",2440196,"rufogriseus",NA,NA,2440196,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Red-necked Wallaby",NA,1979,2016-08-25,40566,"Macropus rufogriseus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",77.6090097998,51.9824522749,TRUE
