"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventTime","family","familyKey","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"16367","http://www.vertnet.org/resources/norms.html","Western Australia","Mooterdine",NA,"PRESERVED_SPECIMEN",NA,"M-197020","Mammalia",359,"10 mi. SE. Wandering., Western Australia, Mooterdine, Australia, OCEANIA","Mammals",NA,"OCEANIA",NA,NA,"Australia",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,26,NA,NA,366,0,"117","NATIVE","1964-04-26T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","859406004","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus","Australia;Australia;Western Australia;Mooterdine;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-197020",1,NA,"ocydromus","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"AU",859406004,"Animalia",1,"en","2016-06-20T19:01:24.374+0000","2016-08-04T10:29:43.963+0000","2016-06-20T19:01:24.407+0000",-32.5,NA,NA,"10 mi. SE. Wandering.",NA,NA,116.5,"2013-08-07T00:00:00.000+0000",4,"ICZN","urn:catalog:AMNH:Mammals:M-197020",NA,"present","Diprotodontia",1452,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. H. Butler","B 649",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,"Macropus fuliginosus subsp. ocydromus Gould, 1842","MALE","Macropus fuliginosus",5219965,"fuliginosus","117",NA,5219967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"1200 ft","1964-04-26","Australia; Australia; Western Australia; Mooterdine; ; ; ; ; ; ; Australia; Australia; Western Australia; Mooterdine; ; ; ; ; ; ; 10 mi. SE. Wandering.",NA,1964,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"16385","http://www.vertnet.org/resources/norms.html","Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M-197024","Mammalia",359,"4 mi. E., 61 mi. Gt. N Highway., Western Australia, Australia, OCEANIA","Mammals",NA,"OCEANIA",NA,NA,"Australia",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,30,NA,NA,244,0,"151","NATIVE","1964-05-30T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","859360682","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus","Australia;Australia;Western Australia;;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-197024",1,NA,"ocydromus","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"AU",859360682,"Animalia",1,"en","2016-06-20T19:00:52.014+0000","2016-08-04T10:29:52.346+0000","2016-06-20T19:00:52.032+0000",-31.15,NA,NA,"4 mi. E., 61 mi. Gt. N Highway.",NA,NA,116.15,"2013-08-07T00:00:00.000+0000",5,"ICZN","urn:catalog:AMNH:Mammals:M-197024",NA,"present","Diprotodontia",1452,NA,NA,NA,"Chordata",44,"Skull, Cranium and Mandible, Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. H. Butler","B 122",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,"Macropus fuliginosus subsp. ocydromus Gould, 1842",NA,"Macropus fuliginosus",5219965,"fuliginosus","151",NA,5219967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"800 ft","1964-05-30","Australia; Australia; Western Australia; ; ; ; ; ; ; ; Australia; Australia; Western Australia; ; ; ; ; ; ; ; 4 mi. E., 61 mi. Gt. N Highway.",NA,1964,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"16721","http://www.vertnet.org/resources/norms.html","Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M-197017","Mammalia",359,"7 mi. E. of Hutt River mouth., Western Australia, Australia, OCEANIA","Mammals",NA,"OCEANIA",NA,NA,"Australia",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,6,NA,NA,122,0,"280","NATIVE","1964-10-06T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","859449324","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus","Australia;Australia;Western Australia;;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-197017",1,NA,"ocydromus","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"AU",859449324,"Animalia",1,"en","2016-06-20T19:01:50.893+0000","2016-08-04T10:29:35.376+0000","2016-06-20T19:01:50.971+0000",-28.15,NA,NA,"7 mi. E. of Hutt River mouth.",NA,NA,114.25,"2013-08-07T00:00:00.000+0000",10,"ICZN","urn:catalog:AMNH:Mammals:M-197017",NA,"present","Diprotodontia",1452,NA,NA,NA,"Chordata",44,"Skull, Cranium and Mandible, Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. H. Butler","B 896",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,"Macropus fuliginosus subsp. ocydromus Gould, 1842","FEMALE","Macropus fuliginosus",5219965,"fuliginosus","280",NA,5219967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"400 ft","1964-10-06","Australia; Australia; Western Australia; ; ; ; ; ; ; ; Australia; Australia; Western Australia; ; ; ; ; ; ; ; 7 mi. E. of Hutt River mouth.",NA,1964,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"16746","http://www.vertnet.org/resources/norms.html","Western Australia","Kalbarri",NA,"PRESERVED_SPECIMEN",NA,"M-197019","Mammalia",359,"10 mi. E. of Kalbarri., Western Australia, Kalbarri, Australia, OCEANIA","Mammals",NA,"OCEANIA",NA,NA,"Australia",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,15,NA,NA,183,0,"289","NATIVE","1964-10-15T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","859401821","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus","Australia;Australia;Western Australia;Kalbarri;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-197019",1,NA,"ocydromus","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"AU",859401821,"Animalia",1,"en","2016-06-20T19:01:21.722+0000","2016-08-04T10:29:44.804+0000","2016-06-20T19:01:22.129+0000",-27.4,NA,NA,"10 mi. E. of Kalbarri.",NA,NA,114.2,"2013-08-07T00:00:00.000+0000",10,"ICZN","urn:catalog:AMNH:Mammals:M-197019",NA,"present","Diprotodontia",1452,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. H. Butler","B 913",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,"Macropus fuliginosus subsp. ocydromus Gould, 1842","MALE","Macropus fuliginosus",5219965,"fuliginosus","289",NA,5219967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"600 ft","1964-10-15","Australia; Australia; Western Australia; Kalbarri; ; ; ; ; ; ; Australia; Australia; Western Australia; Kalbarri; ; ; ; ; ; ; 10 mi. E. of Kalbarri.",NA,1964,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"16924","http://www.vertnet.org/resources/norms.html","Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M-197010","Mammalia",359,"Canning River (above dam), Western Australia, Australia, OCEANIA","Mammals",NA,"OCEANIA",NA,NA,"Australia",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,15,NA,NA,351,0,"105","NATIVE","1963-04-15T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","859390021","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus","Australia;Australia;Western Australia;;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-197010",1,NA,"ocydromus","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"AU",859390021,"Animalia",1,"en","2016-06-20T19:01:13.502+0000","2016-08-04T10:29:47.178+0000","2016-06-20T19:01:13.524+0000",-32.1,NA,NA,"Canning River (above dam)",NA,NA,116.1,"2013-08-07T00:00:00.000+0000",4,"ICZN","urn:catalog:AMNH:Mammals:M-197010",NA,"present","Diprotodontia",1452,NA,NA,NA,"Chordata",44,"Skull, Cranium and Mandible, Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. H. Butler","B 16",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,"Macropus fuliginosus subsp. ocydromus Gould, 1842",NA,"Macropus fuliginosus",5219965,"fuliginosus","105",NA,5219967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"1150 ft","1963-04-15","Australia; Australia; Western Australia; ; ; ; ; ; ; ; Australia; Australia; Western Australia; ; ; ; ; ; ; ; Canning River (above dam)",NA,1963,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"17255",NA,"New South Wales","not applicable",NA,"PRESERVED_SPECIMEN",NA,"M03290","Mammalia",359,"MT MURCHISON STATION, WILCANNIA, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,27,NA,NA,NA,NA,NA,NA,"1963-11-27T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","332037088","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ff638a35-0ea6-4ae1-8c94-97a9fca1b893",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332037088,"Animalia",1,NA,"2016-08-19T07:26:18.655+0000","2016-08-03T11:46:27.888+0000","2015-04-30T07:14:28.726+0000",-31.45,NA,NA,"MT MURCHISON STATION, WILCANNIA",NA,NA,143.65,NA,11,NA,"ff638a35-0ea6-4ae1-8c94-97a9fca1b893",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1963,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"17435",NA,"New South Wales","not applicable",NA,"PRESERVED_SPECIMEN",NA,"M11479","Mammalia",359,"YARA STATION, 12 KM NE OF MOUNT HOPE, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,5,NA,NA,NA,NA,NA,NA,"1962-05-05T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","332037109","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a7e11a39-d672-4604-950a-7b56a31eede2",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332037109,"Animalia",1,NA,"2016-08-19T07:26:20.492+0000","2016-08-03T11:46:29.012+0000","2015-04-30T07:14:33.227+0000",-32.8667,NA,NA,"YARA STATION, 12 KM NE OF MOUNT HOPE",NA,NA,146,NA,5,NA,"a7e11a39-d672-4604-950a-7b56a31eede2",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1962,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"17988",NA,"New South Wales","not applicable",NA,"PRESERVED_SPECIMEN",NA,"M11050","Mammalia",359,"EX COBAR (NSW), New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.08333,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,30,NA,NA,NA,NA,NA,NA,"1960-06-30T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","332039295","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ed36b3de-4a67-43c7-8909-f0833e3451f2",NA,NA,"melanops","ANWC",NA,NA,NA,"AU",332039295,"Animalia",1,NA,"2016-08-19T07:26:20.481+0000","2016-08-03T11:46:27.931+0000","2015-04-30T07:14:33.105+0000",-31.5,NA,NA,"EX COBAR (NSW)",NA,NA,145.8333,NA,6,NA,"ed36b3de-4a67-43c7-8909-f0833e3451f2",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus fuliginosus subsp. melanops Gould, 1842",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219968,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo subspecies",1960,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"18000",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M06031","Mammalia",359,"Saudi Arabia","Mammalogy",NA,NA,NA,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,19,NA,NA,NA,NA,NA,NA,"1954-10-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","691275880","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",691275880,"Animalia",1,NA,"2013-09-07T07:16:37.000+0000","2016-08-04T15:41:41.964+0000",NA,-33.516,NA,NA,NA,NA,NA,135.416,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Lawson P.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1954,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"18083",NA,"Wa",NA,NA,"PRESERVED_SPECIMEN",NA,"U0994","Mammalia",359,"Gingin, Wa, Australia","Mammal",NA,NA,NA,NA,"Australia",NA,"793c3890-6c8a-11de-8226-b8a03c50a862",NA,"1993-01-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,"1945-01-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","1085842294","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.E. King","fcb32f1e-288f-4ae7-982b-ec88dfb86414",NA,NA,NA,"MAGNT",NA,NA,NA,"AU",1085842294,"Animalia",1,NA,"2016-08-19T07:37:38.340+0000","2016-08-04T02:31:14.188+0000","2015-05-13T22:31:05.659+0000",-31.35,NA,NA,"Gingin",NA,NA,115.9,NA,NA,NA,"fcb32f1e-288f-4ae7-982b-ec88dfb86414",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","8cdd9232-84eb-4bad-9d9b-a36910cd524b",NA,NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1945,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"18088",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M05289","Mammalia",359,"Saudi Arabia","Mammalogy",NA,NA,NA,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1937-01-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","691272712","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",691272712,"Animalia",1,NA,"2013-09-07T07:16:37.000+0000","2016-08-04T15:41:41.795+0000",NA,-35.1,NA,NA,NA,NA,NA,139.9,NA,NA,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Condon H.T.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1937,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
