"","X","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"4955",4983,"not-for-profit use only","Ontario","Algoma",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"20079","Mammalia",359,"Miskokomon Township, Ontario, Algoma, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1949-12-14T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211854373,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Algoma",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:20079",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211854373,"Animalia",1,"en","2016-05-26T13:57:51.503+0000","2016-08-04T13:23:35.655+0000","2016-05-26T13:57:59.400+0000",47.98333,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","ADULT","Miskokomon Township",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-84.2,"2016-05-19T00:00:00.000+0000",12,NA,NA,"URI:catalog:ROM:Mammals:20079",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull; skeleton",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Brickard, E",NA,NA,"no emb",NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19491214","Miskokomon Township",NA,NA,1949,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4957",4985,"not-for-profit use only","Ontario","Sudbury",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"20105","Mammalia",359,"Ontario, Sudbury, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1949-12-10T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",891386317,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Sudbury",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:20105",NA,NA,NA,"Royal Ontario Museum: ROM",NA,NA,NA,"CA",891386317,"Animalia",1,"en","2015-01-22T18:31:54.811+0000","2016-08-04T13:23:35.199+0000","2015-01-22T18:31:54.886+0000",47.36667,NA,NA,NA,NA,NA,"ADULT",NA,NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-81.91667,"2014-11-19T00:00:00.000+0000",12,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull; skeleton",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Phillips, Ch",NA,NA,"no emb","https://creativecommons.org/licenses/by-nc/4.0/","Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19491210",NA,NA,NA,1949,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4968",4996,"not-for-profit use only","Ontario","Kenora",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"20190","Mammalia",359,"Kirkness Lake, Ontario, Kenora, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1949-01-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211863994,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Kenora",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:20190",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211863994,"Animalia",1,"en","2016-05-26T13:58:02.070+0000","2016-08-04T13:23:38.995+0000","2016-05-26T13:58:06.338+0000",51.53333,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","ADULT","Kirkness Lake",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-93.93333,"2016-05-19T00:00:00.000+0000",NA,NA,NA,"URI:catalog:ROM:Mammals:20190",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull; skeleton",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Owen, S",NA,NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19490000","Kirkness Lake",NA,NA,1949,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4977",5005,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"97991","Mammalia",359,"BTWN FORT NELSON & SNAKE RIVER INDIAN VILLAGE, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",16736,"Canada",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"NATIVE","1948-01-15T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",783988577,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines",NA,"BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"CARNIVORA | MUSTELIDAE | MARTES","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:97991",NA,NA,"columbiana","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"CA",783988577,"Animalia",1,"en","2015-07-16T13:28:43.121+0000","2016-08-04T00:59:17.723+0000","2015-04-07T16:40:31.098+0000",58.9192081829637,NA,NA,NA,NA,NA,NA,"BTWN FORT NELSON & SNAKE RIVER INDIAN VILLAGE",NA,NA,-122.574886528902,"2015-04-06T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:UMMZ:Mammals:97991",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","V. KOSTIC","10","http://portal.vertnet.org/o/ummz/mammals?id=97991",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",15,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"degrees minutes seconds",NA,"15 JAN 1948","CANADA | BRITISH COLUMBIA | BTWN FORT NELSON & SNAKE RIVER INDIAN VILLAGE",NA,NA,1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4978",5006,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"97988","Mammalia",359,"NEAR FORT NELSON,BTWN TOAD RIVER & MUNCHO LAKE, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",18184,"Canada",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"NATIVE","1948-01-28T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",783988574,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","two references for each: Toad River, Locality 58.8500 -125.2333, Toad River, River 59.3833 -124.9167 &Muncho Lake, Lake 58.9833 -125.783 Muncho Lake, Locality 58.9333 -125.7667; used calculated lat/long for midpoint between localities","BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"CARNIVORA | MUSTELIDAE | MARTES","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:97988",NA,NA,"columbiana","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"CA",783988574,"Animalia",1,"en","2015-07-16T13:28:43.127+0000","2016-08-04T00:59:17.869+0000","2015-04-07T16:40:31.122+0000",58.8914739018724,NA,NA,NA,NA,NA,NA,"NEAR FORT NELSON,BTWN TOAD RIVER & MUNCHO LAKE",NA,NA,-125.501379830393,"2015-04-06T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:UMMZ:Mammals:97988",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","C. MACDONALD","4","http://portal.vertnet.org/o/ummz/mammals?id=97988",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",28,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"degrees minutes seconds",NA,"28 JAN 1948","CANADA | BRITISH COLUMBIA | NEAR FORT NELSON,BTWN TOAD RIVER & MUNCHO LAKE",NA,NA,1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4986",5014,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"97989","Mammalia",359,"LIARD RIVER CROSSING,ALASKA HWY, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",2486,"Canada",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"NATIVE","1948-03-08T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",783988575,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines",NA,"BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"CARNIVORA | MUSTELIDAE | MARTES","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:97989",NA,NA,"columbiana","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"CA",783988575,"Animalia",1,"en","2015-07-16T13:28:43.130+0000","2016-08-04T00:59:18.407+0000","2015-04-07T16:40:31.117+0000",59.4164766477994,NA,NA,NA,NA,NA,NA,"LIARD RIVER CROSSING,ALASKA HWY",NA,NA,-126.084722158209,"2015-04-06T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:UMMZ:Mammals:97989",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","T. MOULD","6","http://portal.vertnet.org/o/ummz/mammals?id=97989",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",68,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"degrees minutes seconds",NA,"8 MAR 1948","CANADA | BRITISH COLUMBIA | LIARD RIVER CROSSING,ALASKA HWY",NA,NA,1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4988",5016,"http://vertnet.org/resources/norms.html","British Columbia","Cariboo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"M002806","Mammalia",359,"Quesnel, British Columbia, Cariboo, Canada, NORTH_AMERICA","CTC",NA,"NORTH_AMERICA",NA,"Canada",NA,NA,"3ad882bb-cd21-4201-8b83-3684bfc6d830","Cowan Tetrapod Collection - Mammal",NA,1,NA,NA,"in collection","{ ""tailLengthInMillimeters""=""409.5"", ""footLengthInMillimeters""=""133.35"", ""headBodyLengthInMillimeters""=""1043"" }",NA,NA,NA,NA,NA,NA,122,"NATIVE","1948-05-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",785989354,"Martes","Martes",2433765,"WGS84",NA,NA,NA,NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","North America | Canada | BC | Cariboo |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UBCBBM:CTC:M002806",1,NA,"columbiana","UBCBBM",NA,NA,NA,"CA",785989354,"Animalia",1,"en","2015-04-07T23:36:56.072+0000","2016-08-03T15:27:13.863+0000","2015-04-07T23:36:56.111+0000",52.98174,NA,NA,NA,NA,NA,NA,"Quesnel",NA,NA,-122.49491,"2015-04-06T00:00:00.000+0000",5,NA,"ICZN","urn:catalog:UBCBBM:CTC:M002806",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; skull",NA,"DWC_ARCHIVE","CA","b542788f-0dc2-4a2b-b652-fceced449591","I.McT. Cowan","3045","http://portal.vertnet.org/o/ubcbbm/ctc?id=m002806",NA,NA,NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",122,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1 May 1948","North America | Canada | BC | Cariboo | Quesnel",NA,"Fisher",1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4991",5019,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"97993","Mammalia",359,"60MI S FORT NELSON,ELLEH CR., British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",26236,"Canada",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,"NATIVE","1948-11-21T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",783988579,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","lat/long for midpoint river mile mouth to approx source","BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"CARNIVORA | MUSTELIDAE | MARTES","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:97993",NA,NA,"columbiana","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"CA",783988579,"Animalia",1,"en","2015-07-16T13:28:43.159+0000","2016-08-04T00:59:17.790+0000","2015-04-07T16:40:31.121+0000",58.4774096008274,NA,NA,NA,NA,NA,NA,"60MI S FORT NELSON,ELLEH CR.",NA,NA,-121.722240385993,"2015-04-06T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:UMMZ:Mammals:97993",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","H. MCCLEOD","2","http://portal.vertnet.org/o/ummz/mammals?id=97993",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",326,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"degrees minutes seconds",NA,"21 NOV 1948","CANADA | BRITISH COLUMBIA | 60MI S FORT NELSON,ELLEH CR.",NA,NA,1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4996",5024,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"97994","Mammalia",359,"NEAR FORT NELSON,SNAKE RIVER INDIAN VILLAGE, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",2250,"Canada",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","1948-11-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",783988580,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","could also be Snake River, River 59.0333 -122.4167","BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"CARNIVORA | MUSTELIDAE | MARTES","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:97994",NA,NA,"columbiana","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"CA",783988580,"Animalia",1,"en","2015-07-16T13:28:43.161+0000","2016-08-04T00:59:17.899+0000","2015-04-07T16:40:31.124+0000",59.0331116847011,NA,NA,NA,NA,NA,NA,"NEAR FORT NELSON,SNAKE RIVER INDIAN VILLAGE",NA,NA,-122.451287227261,"2015-04-06T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:UMMZ:Mammals:97994",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","J. MICHEL","3","http://portal.vertnet.org/o/ummz/mammals?id=97994",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"degrees minutes seconds",NA,"NOV 1948","CANADA | BRITISH COLUMBIA | NEAR FORT NELSON,SNAKE RIVER INDIAN VILLAGE",NA,NA,1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"5003",5031,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"97992","Mammalia",359,"NEAR FORT NELSON,MILL CR.,TETSA RIVER, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",3703,"Canada",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","1948-11-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",783988578,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Mill  Creek mouth were it joins Tetsa River","BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"CARNIVORA | MUSTELIDAE | MARTES","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:97992",NA,NA,"columbiana","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"CA",783988578,"Animalia",1,"en","2015-07-16T13:28:43.157+0000","2016-08-04T00:59:17.643+0000","2015-04-07T16:40:31.124+0000",58.6497880490023,NA,NA,NA,NA,NA,NA,"NEAR FORT NELSON,MILL CR.,TETSA RIVER",NA,NA,-123.918018897967,"2015-04-06T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:UMMZ:Mammals:97992",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","L. HARRALSON","1","http://portal.vertnet.org/o/ummz/mammals?id=97992",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"degrees minutes seconds",NA,"NOV 1948","CANADA | BRITISH COLUMBIA | NEAR FORT NELSON,MILL CR.,TETSA RIVER",NA,NA,1948,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
