"","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"477","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156031","Mammalia",359,"EDSON, 11.25 MI S, 2.1 MI W OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,27,NA,NA,NA,"TotalLength: 775.0; TailLength: 290.0; HindFoot: 125.0; EarLength: 70.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-27T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483147","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad714f-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483147,"Animalia",1,"en","2016-03-28T15:43:47.535+0000","2016-08-03T12:33:09.803+0000","2015-06-05T22:02:32.714+0000",39.1699496781629,NA,NA,NA,NA,NA,NA,"EDSON, 11.25 MI S, 2.1 MI W OF",NA,NA,-101.580266516426,NA,9,NA,NA,"96ad714f-1ed8-11e3-bfac-90b11c41863e","280900E 4338870N; COYOTE KILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"478","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","WALLACE CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156038","Mammalia",359,"WALLACE, 11 MI N, 4.25 MI E OF, Kansas, WALLACE CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,13,NA,NA,NA,"TotalLength: 804.0; TailLength: 287.0; HindFoot: 125.0; EarLength: 73.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-13T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483154","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-06-09",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad909e-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483154,"Animalia",1,"en","2016-03-28T15:43:47.543+0000","2016-08-03T12:33:09.781+0000","2015-06-05T22:02:32.711+0000",39.0699517110729,NA,NA,NA,NA,NA,NA,"WALLACE, 11 MI N, 4.25 MI E OF",NA,NA,-101.510263848859,NA,9,NA,NA,"96ad909e-1ed8-11e3-bfac-90b11c41863e","283094E 4326963N; CRUSHED IN DEN",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"479","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","WALLACE CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156040","Mammalia",359,"WALLACE, 11 MI N, 4.25 MI E OF, Kansas, WALLACE CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,13,NA,NA,NA,"TotalLength: 735.0; TailLength: 234.0; HindFoot: 125.0; EarLength: 62.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-13T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483156","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-06-09",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad99e8-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483156,"Animalia",1,"en","2016-03-28T15:43:47.535+0000","2016-08-03T12:33:09.385+0000","2015-06-05T22:02:32.710+0000",39.0699517110729,NA,NA,NA,NA,NA,NA,"WALLACE, 11 MI N, 4.25 MI E OF",NA,NA,-101.510263848859,NA,9,NA,NA,"96ad99e8-1ed8-11e3-bfac-90b11c41863e","283094E 4326963N; CRUSHED IN DEN",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"480",NA,"Montana",NA,NA,NA,NA,"LITERATURE",NA,NA,"43-108319-1762","Mammalia",359,"Blaine, Montana, United States, NORTH_AMERICA","MT-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-27T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"5931",NA,"United States","1274297322","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43-108319-1762",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274297322,"Animalia",1,NA,"2016-06-28T16:46:45.110+0000","2016-08-04T03:34:16.045+0000","2016-06-28T16:46:45.132+0000",NA,NA,NA,NA,NA,NA,NA,"Blaine",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2016-08-10
"481","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156030","Mammalia",359,"EDSON, 10 MI S, 6 MI E OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,29,NA,NA,NA,"TotalLength: 710.0; TailLength: 244.0; HindFoot: 112.0; EarLength: 61.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-29T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483146","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad6ce1-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483146,"Animalia",1,"en","2016-03-28T15:43:47.505+0000","2016-08-03T12:33:09.748+0000","2015-06-05T22:02:32.727+0000",39.1899500259161,NA,NA,NA,NA,NA,NA,"EDSON, 10 MI S, 6 MI E OF",NA,NA,-101.430262568627,NA,9,NA,NA,"96ad6ce1-1ed8-11e3-bfac-90b11c41863e","289432E 4340807N; ROADKILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SB",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"482","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156027","Mammalia",359,"EDSON, 7.5 MI S, 0.5 MI E OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,20,NA,NA,NA,"TotalLength: 744.0; TailLength: 280.0; HindFoot: 117.0; EarLength: 58.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-20T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483143","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad5f94-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483143,"Animalia",1,"en","2016-03-28T15:43:47.601+0000","2016-08-03T12:33:09.851+0000","2015-06-05T22:02:32.684+0000",39.2199490591838,NA,NA,NA,NA,NA,NA,"EDSON, 7.5 MI S, 0.5 MI E OF",NA,NA,-101.53026552961,NA,9,NA,NA,"96ad5f94-1ed8-11e3-bfac-90b11c41863e","280734E 4344986N; ROADKILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SB",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"483","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156023","Mammalia",359,"EDSON, 6.25 MI S, 2.1 MI W OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,27,NA,NA,NA,"TotalLength: 801.0; TailLength: 285.0; HindFoot: 118.0; EarLength: 64.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-27T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483139","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad4de1-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483139,"Animalia",1,"en","2016-03-28T15:43:47.573+0000","2016-08-03T12:33:09.837+0000","2015-06-05T22:02:32.706+0000",39.2399484910745,NA,NA,NA,NA,NA,NA,"EDSON, 6.25 MI S, 2.1 MI W OF",NA,NA,-101.580267048562,NA,9,NA,NA,"96ad4de1-1ed8-11e3-bfac-90b11c41863e","276310E 4347140N; COYOTE KILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"485","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156028","Mammalia",359,"EDSON, 7.5 MI S, 2 MI W OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,28,NA,NA,NA,"; TailLength: 279.0; HindFoot: 110.0; EarLength: 65.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-28T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483144","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad6407-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483144,"Animalia",1,"en","2016-03-28T15:43:47.619+0000","2016-08-03T12:33:09.533+0000","2015-06-05T22:02:32.701+0000",39.2199488293019,NA,NA,NA,NA,NA,NA,"EDSON, 7.5 MI S, 2 MI W OF",NA,NA,-101.580266896366,NA,9,NA,NA,"96ad6407-1ed8-11e3-bfac-90b11c41863e","276580E 4345130N; COYOTE KILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"486",NA,"Colorado",NA,NA,NA,NA,"LITERATURE",NA,NA,"17-12270-334","Mammalia",359,"Washington, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-09T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"83",NA,"United States","1274272078","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-12270-334",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274272078,"Animalia",1,NA,"2016-06-28T16:46:32.189+0000","2016-08-04T03:34:23.324+0000","2016-06-28T16:46:32.291+0000",NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,2016-08-10
"487","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156021","Mammalia",359,"EDSON, 5 MI S, 4.5 MI E OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,29,NA,NA,NA,"; TailLength: 275.0; HindFoot: 115.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-29T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483137","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad4511-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483137,"Animalia",1,"en","2016-03-28T15:43:47.535+0000","2016-08-03T12:33:09.879+0000","2015-06-05T22:02:32.706+0000",39.2599487047383,NA,NA,NA,NA,NA,NA,"EDSON, 5 MI S, 4.5 MI E OF",NA,NA,-101.460263918537,NA,9,NA,NA,"96ad4511-1ed8-11e3-bfac-90b11c41863e","287296E 4348868N; ROADKILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"488","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156017","Mammalia",359,"EDSON, 3.25 MI S OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,24,NA,NA,NA,"; TailLength: 288.0; HindFoot: 115.0; EarLength: 62.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-24T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483133","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad338d-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483133,"Animalia",1,"en","2016-03-28T15:43:47.544+0000","2016-08-03T12:33:09.754+0000","2015-06-05T22:02:32.702+0000",39.2899478329073,NA,NA,NA,NA,NA,NA,"EDSON, 3.25 MI S OF",NA,NA,-101.54026633528,NA,9,NA,NA,"96ad338d-1ed8-11e3-bfac-90b11c41863e","280970E 4351810N; ROADKILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"489","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156018","Mammalia",359,"EDSON, 4.25 MI S OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,5,NA,NA,NA,"TotalLength: 743.0; TailLength: 272.0; HindFoot: 125.0; EarLength: 62.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-05T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483134","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad37ec-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483134,"Animalia",1,"en","2016-03-28T15:43:47.533+0000","2016-08-03T12:33:09.809+0000","2015-06-05T22:02:32.705+0000",39.2699481692064,NA,NA,NA,NA,NA,NA,"EDSON, 4.25 MI S OF",NA,NA,-101.540266183039,NA,9,NA,NA,"96ad37ec-1ed8-11e3-bfac-90b11c41863e","280930E 4350160N; ROADKILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SB",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
"490","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SHERMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"156033","Mammalia",359,"EDSON, 13.25 MI S, 1 MI W OF, Kansas, SHERMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,27,NA,NA,NA,"TotalLength: 774.0; TailLength: 279.0; HindFoot: 117.0; EarLength: 70.0",NA,NA,NA,NA,NA,NA,NA,NA,"1996-09-27T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","686483149","Vulpes","Vulpes",5219234,"WGS84","N Slade","2006-05-31",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96ad7a37-1ed8-11e3-bfac-90b11c41863e",NA,NA,"velox","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686483149,"Animalia",1,"en","2016-03-28T15:43:47.553+0000","2016-08-03T12:33:09.857+0000","2015-06-05T22:02:32.717+0000",39.1399502816575,NA,NA,NA,NA,NA,NA,"EDSON, 13.25 MI S, 1 MI W OF",NA,NA,-101.560265742708,NA,9,NA,NA,"96ad7a37-1ed8-11e3-bfac-90b11c41863e","278260E 4335900N; COYOTE KILL",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KDWP",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Vulpes velox subsp. velox",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,6164315,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,NA,1996,2016-08-10
