"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"274",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","JM11147","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,0.01667,1000,"Australia","a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,8,NA,NA,NA,NA,NA,NA,"1995-12-08T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1066620238","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"07368e77-b9c7-4da8-ac52-7fafb72a2b19",NA,"QM",NA,"AU",1066620238,"Animalia",1,NA,"2015-10-19T05:51:14.549+0000","2016-08-04T10:56:57.317+0000","2015-04-30T09:48:34.537+0000",-27.5818731882593,NA,"-",NA,152.2008046892,NA,12,NA,"07368e77-b9c7-4da8-ac52-7fafb72a2b19",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail wallaby",1995,2016-08-25
"275",NA,NA,NA,NA,"HUMAN_OBSERVATION","4249-LI","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,18,NA,NA,NA,NA,NA,NA,"1994-01-18T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1067025308","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"e6e124ab-ca2b-4329-8de8-ca213f1997c3",2,NA,NA,"AU",1067025308,"Animalia",1,NA,"2016-08-19T04:30:43.742+0000","2016-08-03T10:43:38.002+0000","2015-04-30T11:38:58.947+0000",-29.1875300249885,NA,NA,NA,153.35078,NA,1,NA,"e6e124ab-ca2b-4329-8de8-ca213f1997c3","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"276",NA,NA,NA,NA,"HUMAN_OBSERVATION","4233-LI","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,7,NA,NA,NA,NA,NA,NA,"1994-01-07T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1067024685","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"2ea36a9d-356d-46d8-90c1-5c1ff89d6ed4",3,NA,NA,"AU",1067024685,"Animalia",1,NA,"2016-08-19T04:30:43.656+0000","2016-08-03T10:43:36.974+0000","2015-04-30T11:38:58.519+0000",-29.1821000249796,NA,NA,NA,153.35488,NA,1,NA,"2ea36a9d-356d-46d8-90c1-5c1ff89d6ed4","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"277",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPXEI0069345","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,18,NA,NA,NA,NA,NA,NA,"1994-03-18T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1074549903","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"6cc9f3a4-458c-4e23-b2b0-bc7e2fb93ffc",1,NA,NA,"AU",1074549903,"Animalia",1,NA,"2016-08-19T04:52:59.068+0000","2016-08-03T10:44:53.537+0000","2015-04-30T14:43:40.491+0000",-29.7601800259293,NA,NA,NA,152.95246,NA,3,NA,"6cc9f3a4-458c-4e23-b2b0-bc7e2fb93ffc","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"278",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPXEI0069316","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,17,NA,NA,NA,NA,NA,NA,"1994-04-17T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1074549897","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"782ba9d2-5c11-4692-9ba2-cf377f185c62",2,NA,NA,"AU",1074549897,"Animalia",1,NA,"2016-08-19T04:52:59.061+0000","2016-08-03T10:45:06.202+0000","2015-04-30T14:43:40.491+0000",-29.8332700260487,NA,NA,NA,153.05905,NA,4,NA,"782ba9d2-5c11-4692-9ba2-cf377f185c62","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"279",NA,NA,NA,NA,"HUMAN_OBSERVATION","11531-AGIS","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,9,NA,NA,NA,NA,NA,NA,"1994-05-09T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1066894025","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"ce1a873c-508d-48f8-8e68-34e623185443",4,NA,NA,"AU",1066894025,"Animalia",1,NA,"2016-08-19T04:30:23.343+0000","2016-08-03T10:42:34.634+0000","2015-04-30T11:37:26.669+0000",-28.746420024259,NA,NA,NA,152.45518,NA,5,NA,"ce1a873c-508d-48f8-8e68-34e623185443","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"280",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","JM10565","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,0.01667,500,"Australia","a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,7,NA,NA,NA,NA,NA,NA,"1994-07-07T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1066619613","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"7a2469c2-93fb-45cf-a64c-1b286d9c69f5",NA,"QM",NA,"AU",1066619613,"Animalia",1,NA,"2015-10-19T05:51:14.432+0000","2016-08-04T10:56:46.380+0000","2015-04-30T09:48:34.194+0000",-26.72528,NA,"-",NA,150.94556,NA,7,NA,"7a2469c2-93fb-45cf-a64c-1b286d9c69f5",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail wallaby",1994,2016-08-25
"281",NA,NA,NA,NA,"HUMAN_OBSERVATION","11532-AGIS","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,28,NA,NA,NA,NA,NA,NA,"1994-07-28T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1066894026","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"1a52e1b2-2aea-436a-8dad-7a0270e759f2",2,NA,NA,"AU",1066894026,"Animalia",1,NA,"2016-08-19T04:30:23.361+0000","2016-08-03T10:42:34.216+0000","2015-04-30T11:37:26.668+0000",-28.7419100242515,NA,NA,NA,152.4552,NA,7,NA,"1a52e1b2-2aea-436a-8dad-7a0270e759f2","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"282",NA,NA,NA,NA,"HUMAN_OBSERVATION","13302-AGIS","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"1994-08-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1066916149","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"dd93b7d0-79ad-437c-90f4-458d4f49b42c",1,NA,NA,"AU",1066916149,"Animalia",1,NA,"2016-08-19T04:30:26.678+0000","2016-08-03T10:44:13.952+0000","2015-04-30T11:37:41.841+0000",-29.4513000254228,NA,NA,NA,152.75668,NA,8,NA,"dd93b7d0-79ad-437c-90f4-458d4f49b42c","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"283",NA,NA,NA,NA,"HUMAN_OBSERVATION","11539-AGIS","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"1994-09-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1066894162","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"d3740b78-3e3b-4bcb-b66d-034f63f416bc",2,NA,NA,"AU",1066894162,"Animalia",1,NA,"2016-08-19T04:30:23.369+0000","2016-08-03T10:42:33.726+0000","2015-04-30T11:37:26.830+0000",-28.7337200242379,NA,NA,NA,152.43988,NA,9,NA,"d3740b78-3e3b-4bcb-b66d-034f63f416bc","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"284",NA,NA,NA,NA,"HUMAN_OBSERVATION","SDLC9807270G","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"1994-11-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1069691482","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"1d208eb5-824d-4ace-a2aa-b4abe0b1e9e6",3,NA,NA,"AU",1069691482,"Animalia",1,NA,"2016-08-19T04:36:34.788+0000","2016-08-03T10:43:39.169+0000","2015-04-30T12:34:12.812+0000",-29.1984100250065,NA,NA,NA,153.33128,NA,11,NA,"1d208eb5-824d-4ace-a2aa-b4abe0b1e9e6","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"285",NA,NA,NA,NA,"HUMAN_OBSERVATION","SDLC98080305","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,23,NA,NA,NA,NA,NA,NA,"1994-11-23T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1069691520","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"6703ce90-9f29-46b6-ae24-74ef366ec035",2,NA,NA,"AU",1069691520,"Animalia",1,NA,"2016-08-19T04:36:34.807+0000","2016-08-03T10:43:35.063+0000","2015-04-30T12:34:12.853+0000",-29.1685000249571,NA,NA,NA,153.3754,NA,11,NA,"6703ce90-9f29-46b6-ae24-74ef366ec035","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"286",NA,NA,NA,NA,"HUMAN_OBSERVATION","SDLC9807270H","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"1994-11-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1069691500","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"f1081798-6d01-4cc4-b9f7-9d1137f5391a",1,NA,NA,"AU",1069691500,"Animalia",1,NA,"2016-08-19T04:36:34.783+0000","2016-08-03T10:43:35.315+0000","2015-04-30T12:34:12.827+0000",-29.1694100249586,NA,NA,NA,153.3754,NA,11,NA,"f1081798-6d01-4cc4-b9f7-9d1137f5391a","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"287",NA,NA,NA,NA,"HUMAN_OBSERVATION","SDLC9807271E","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,23,NA,NA,NA,NA,NA,NA,"1994-11-23T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1069691935","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"4d1089e1-1d3a-4da0-9e41-40665289bdb7",1,NA,NA,"AU",1069691935,"Animalia",1,NA,"2016-08-19T04:36:34.799+0000","2016-08-03T10:43:38.766+0000","2015-04-30T12:34:13.260+0000",-29.193900024999,NA,NA,NA,153.33023,NA,11,NA,"4d1089e1-1d3a-4da0-9e41-40665289bdb7","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"288",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPJGI0225289","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,16,NA,NA,NA,NA,NA,NA,"1994-11-16T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1072123954","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"2f799138-d02a-4e94-be76-c7564f98e174",1,NA,NA,"AU",1072123954,"Animalia",1,NA,"2016-08-19T04:45:56.803+0000","2016-08-03T10:43:55.446+0000","2015-04-30T14:00:21.989+0000",-29.3297600252229,NA,NA,NA,153.0742,NA,11,NA,"2f799138-d02a-4e94-be76-c7564f98e174","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"289",NA,NA,NA,NA,"HUMAN_OBSERVATION","SDLC98080301","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,25,NA,NA,NA,NA,NA,NA,"1994-11-25T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1069691455","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"df6df9c1-d42f-4c05-a746-0c5ac2dc0e51",2,NA,NA,"AU",1069691455,"Animalia",1,NA,"2016-08-19T04:36:34.801+0000","2016-08-03T10:43:38.111+0000","2015-04-30T12:34:12.792+0000",-29.1876000249886,NA,NA,NA,153.32198,NA,11,NA,"df6df9c1-d42f-4c05-a746-0c5ac2dc0e51","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"290",NA,NA,NA,NA,"HUMAN_OBSERVATION","SDLC98080302","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,23,NA,NA,NA,NA,NA,NA,"1994-11-23T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1069691474","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"f3fdd1fc-9c44-4c25-b108-c67743c3c31c",2,NA,NA,"AU",1069691474,"Animalia",1,NA,"2016-08-19T04:36:34.803+0000","2016-08-03T10:43:34.625+0000","2015-04-30T12:34:12.808+0000",-29.1649100249512,NA,NA,NA,153.36819,NA,11,NA,"f3fdd1fc-9c44-4c25-b108-c67743c3c31c","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"291",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPJGI0231767","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,16,NA,NA,NA,NA,NA,NA,"1994-11-16T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1072128854","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"0fdf2079-b3e4-4333-9d13-2b9acc59e77e",3,NA,NA,"AU",1072128854,"Animalia",1,NA,"2016-08-19T04:45:57.630+0000","2016-08-03T10:43:54.099+0000","2015-04-30T14:00:42.571+0000",-29.316430025201,NA,NA,NA,152.85741,NA,11,NA,"0fdf2079-b3e4-4333-9d13-2b9acc59e77e","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"292",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPXEI0012214","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,21,NA,NA,NA,NA,NA,NA,"1994-11-21T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1074500268","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"35b00dd7-fbbb-4f45-a898-fb756ff10bf1",3,NA,NA,"AU",1074500268,"Animalia",1,NA,"2016-08-19T04:52:51.020+0000","2016-08-03T10:43:33.774+0000","2015-04-30T14:43:08.142+0000",-29.1603500249437,NA,NA,NA,153.38565,NA,11,NA,"35b00dd7-fbbb-4f45-a898-fb756ff10bf1","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1994,2016-08-25
"293",NA,NA,NA,NA,"HUMAN_OBSERVATION","9486-NR","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,"1993-01-06T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1067136760","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"5bb777fa-adf5-44a9-9fb8-0281f849b30e",3,NA,NA,"AU",1067136760,"Animalia",1,NA,"2016-08-19T04:31:01.806+0000","2016-08-03T10:45:06.472+0000","2015-04-30T11:40:26.535+0000",-29.834660026051,NA,NA,NA,152.6626,NA,1,NA,"5bb777fa-adf5-44a9-9fb8-0281f849b30e","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1993,2016-08-25
"294",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPXEI0083349","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,17,NA,NA,NA,NA,NA,NA,"1993-03-17T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1074563276","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"a1209217-426c-4859-b1fb-6d82a28a7471",3,NA,NA,"AU",1074563276,"Animalia",1,NA,"2016-08-19T04:53:01.114+0000","2016-08-03T10:42:36.840+0000","2015-04-30T14:43:48.959+0000",-28.753640024271,NA,NA,NA,152.26566,NA,3,NA,"a1209217-426c-4859-b1fb-6d82a28a7471","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1993,2016-08-25
"295",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPJGI0232657","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,29,NA,NA,NA,NA,NA,NA,"1993-05-29T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1072129602","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"41c55b48-5ff7-4f2c-9e23-017b7660c836",4,NA,NA,"AU",1072129602,"Animalia",1,NA,"2016-08-19T04:45:57.739+0000","2016-08-03T10:44:28.899+0000","2015-04-30T14:00:46.076+0000",-29.5683900256151,NA,NA,NA,152.65007,NA,5,NA,"41c55b48-5ff7-4f2c-9e23-017b7660c836","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1993,2016-08-25
"296",NA,NA,NA,NA,"HUMAN_OBSERVATION","SPJGI0225863","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,29,NA,NA,NA,NA,NA,NA,"1993-05-29T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1072124360","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"8a0a5d24-b2ad-44a4-9e22-ab802da3a1d9",1,NA,NA,"AU",1072124360,"Animalia",1,NA,"2016-08-19T04:45:56.863+0000","2016-08-03T10:44:26.681+0000","2015-04-30T14:00:23.885+0000",-29.549420025584,NA,NA,NA,152.64084,NA,5,NA,"8a0a5d24-b2ad-44a4-9e22-ab802da3a1d9","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",1993,2016-08-25
