"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"11","http://www.vertnet.org/resources/norms.html","New Mexico","Grant County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"284717","Mammalia",359,"near Pinos Altos, New Mexico, Grant County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",2000,"United States","b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2014-09-27T00:00:00.000+0000",27,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,NA,NA,"270",NA,"2014-09-27T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145313798","Spilogale","Spilogale",2434820,"WGS84",NA,"Mammalogy Class 2014","2014-09-27 00:00:00.0","not recorded",NA,"unknown","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, New Mexico, Grant County",NA,NA,NA,NA,"A",NA,"field","Mammalogy Class 2014","http://arctos.database.museum/guid/MSB:Mamm:284717?seid=2670546",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495","US",1145313798,"Animalia",1,"en","2016-07-28T04:56:08.111+0000","2016-08-04T12:18:29.940+0000","2016-06-24T04:34:22.082+0000",32.86462,NA,NA,NA,NA,NA,NA,NA,"near Pinos Altos","Mammalogy Class 2014",NA,NA,-108.22076,NA,NA,9,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:284717?seid=2670546",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:284717","NK=256874",NA,NA,"Chordata",44,"skull; muscle (ethanol)","<i>Spilogale gracilis</i> (accepted ID) identified by Mammalogy Class 2014 on 2014-09-27; method: field","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Mammalogy Class 2014, Jeff Lehmer, Amanda K. Jones",NA,"http://arctos.database.museum/guid/MSB:Mamm:284717",NA,"http://arctosdb.org/home/data/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,"2013-2014","Grant County",NA,2014,2016-08-10
"12",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"363024","Mammalia",359,"United States","Observations",NA,NA,99,"United States","50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-08-12T02:20:52.000+0000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-09T15:17:21.000+0000",NA,"21:17:21Z","Mephitidae",9679,NA,NA,"United States","891725737","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/363024",NA,"600485",NA,NA,NA,NA,"363024",NA,NA,NA,"iNaturalist",NA,"US",891725737,"Animalia",1,NA,"2016-08-10T00:33:50.602+0000","2016-08-10T00:55:33.866+0000","2016-08-10T00:33:50.616+0000",29.13927,NA,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-103.52793,NA,"2016-05-24T18:36:34.000+0000",2,NA,"http://www.inaturalist.org/observations/363024",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Chris Hyde",NA,"http://www.inaturalist.org/observations/363024",NA,"© Chris Hyde some rights reserved","Chris Hyde",NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,"58393",2434835,"SPECIES",NA,NA,NA,NA,NA,"Sat Feb 09 2013 15:17:21 GMT-0600 (CST)","Rio Grande, Big Bend National Park, Texas, US",NA,2013,2016-08-10
"13","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"107-1204","Mammalia",359,"Sierra Diablo Cave, Namibia","Fossils",NA,NA,NA,"Namibia","bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","NATIVE","2013-05-22T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"866198204","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae |  | Spilogale",NA,NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:107-1204",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,866198204,"Animalia",1,"en","2015-02-23T03:03:02.440+0000","2016-08-04T13:04:02.367+0000","2015-02-23T03:03:02.492+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Diablo Cave",NA,NA,NA,NA,NA,"2015-02-20T00:00:00.000+0000",5,"ICZN","urn:catalog:UTEP:Fossils:107-1204",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Anterior L dentary, roots p/3.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Vasquez, Javier",NA,"http://portal.vertnet.org/o/utep/fossils?id=107-1204",NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","142",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Sierra Diablo Cave","Spotted Skunk",2013,2016-08-10
"14","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"107-1135","Mammalia",359,"Sierra Diablo Cave, Namibia","Fossils",NA,NA,NA,"Namibia","bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144","NATIVE","2013-05-24T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"866198033","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae |  | Spilogale",NA,NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:107-1135",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,866198033,"Animalia",1,"en","2015-02-23T03:03:02.289+0000","2016-08-04T13:04:02.739+0000","2015-02-23T03:03:02.303+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Diablo Cave",NA,NA,NA,NA,NA,"2015-02-20T00:00:00.000+0000",5,"ICZN","urn:catalog:UTEP:Fossils:107-1135",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"R dentary p/3 p/4 m1.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Vasquez, Javier",NA,"http://portal.vertnet.org/o/utep/fossils?id=107-1135",NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","144",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Sierra Diablo Cave","Spotted Skunk",2013,2016-08-10
"15","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"107-1200","Mammalia",359,"Sierra Diablo Cave, Namibia","Fossils",NA,NA,NA,"Namibia","bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","NATIVE","2013-05-22T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"866197881","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae |  | Spilogale",NA,NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:107-1200",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,866197881,"Animalia",1,"en","2015-02-23T03:03:02.434+0000","2016-08-04T13:04:03.032+0000","2015-02-23T03:03:02.459+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Diablo Cave",NA,NA,NA,NA,NA,"2015-02-20T00:00:00.000+0000",5,"ICZN","urn:catalog:UTEP:Fossils:107-1200",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Posterior half R dentary, articular process missing.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Vasquez, Javier",NA,"http://portal.vertnet.org/o/utep/fossils?id=107-1200",NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","142",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Sierra Diablo Cave","Spotted Skunk",2013,2016-08-10
"16",NA,"Texas","Kimble",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14779","Mammalia",359,"7.5 mi S, 7.5 mi W Junction, W Hwy 377, Texas, Kimble, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-01-25T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289735","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289735,"Animalia",1,NA,"2016-06-28T07:24:31.109+0000","2016-08-04T15:40:26.396+0000","2015-03-03T13:48:29.818+0000",30.38021,NA,NA,NA,NA,NA,NA,NA,"7.5 mi S, 7.5 mi W Junction, W Hwy 377",NA,NA,NA,-99.89013,NA,NA,1,NA,"357f1220-6bd4-465a-abb8-891452ae4c5d",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;liver;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Canard, J R",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"25 January 2012","7.5 mi S, 7.5 mi W Junction, W Hwy 377","Western Spotted Skunk",2012,2016-08-10
"17",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"3619757","Mammalia",359,"United States","Observations",NA,NA,31,"United States","50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-07-04T14:29:57.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-09-11T07:51:00.000+0000",NA,"13:51:00Z","Mephitidae",9679,NA,NA,"United States","1291105363","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/3619757",NA,"6917346",NA,NA,NA,NA,"3619757",NA,NA,NA,"iNaturalist",NA,"US",1291105363,"Animalia",1,NA,"2016-08-10T00:33:46.708+0000","2016-08-10T00:55:25.290+0000","2016-08-10T00:33:46.732+0000",32.1937,NA,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.99766,NA,"2016-07-04T16:38:14.000+0000",9,NA,"http://www.inaturalist.org/observations/3619757","Sadly found dead in my yard.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","southwestwanderer",NA,"http://www.inaturalist.org/observations/3619757",NA,"© southwestwanderer some rights reserved","southwestwanderer",NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,"58393",2434835,"SPECIES",NA,NA,NA,NA,NA,"2012/09/11 7:51 AM MST","Santa Cruz Southwest, Tucson, AZ, USA",NA,2012,2016-08-10
"18",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14890","Mammalia",359,"5.8 mi S, 1.5 mi W San Angelo, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-06-02T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289867","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289867,"Animalia",1,NA,"2016-06-28T07:24:31.142+0000","2016-08-04T15:40:27.156+0000","2015-03-03T13:48:30.107+0000",31.37699,NA,NA,NA,NA,NA,NA,NA,"5.8 mi S, 1.5 mi W San Angelo",NA,NA,NA,-100.47251,NA,NA,6,NA,"a7f1badb-e4bf-4473-98d0-0d2348fee012",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;liver;skin, skeleton",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Carranco, C",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"02 June 2011","5.8 mi S, 1.5mi W San Angelo, 31.376989°N 100.472514°W","Western Spotted Skunk",2011,2016-08-10
"19",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"301234","Mammalia",359,"United States","Observations",NA,NA,50,"United States","50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-06-16T19:31:22.000+0000",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-10-15T17:47:25.000+0000",NA,"22:47:25Z","Mephitidae",9679,NA,NA,"United States","891165839","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/301234",NA,"492302",NA,NA,NA,NA,"301234",NA,NA,NA,"iNaturalist",NA,"US",891165839,"Animalia",1,NA,"2016-08-10T00:31:06.563+0000","2016-08-03T23:10:47.672+0000","2016-03-18T04:08:03.272+0000",29.14048,NA,NA,NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,NA,NA,NA,-103.52969,NA,"2015-07-02T21:15:25.000+0000",10,NA,"http://www.inaturalist.org/observations/301234","Tracks seen in Big Bend National Park.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Jonah Evans",NA,"http://www.inaturalist.org/observations/301234",NA,"© Jonah Evans some rights reserved","Jonah Evans",NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,"58393",2434835,"SPECIES",NA,NA,NA,NA,NA,"2011-10-15 17:47:25","Brewster, Ojinaga, Chihuahua, Texas, United States",NA,2011,2016-08-10
"20",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14780","Mammalia",359,"San Angelo, 1109 W Twohig, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-12-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289708","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289708,"Animalia",1,NA,"2016-06-28T07:24:31.103+0000","2016-08-04T15:40:26.709+0000","2015-03-03T13:48:29.753+0000",31.45534,NA,NA,NA,NA,NA,NA,NA,"San Angelo, 1109 W Twohig",NA,NA,NA,-100.45142,NA,NA,12,NA,"968cc9a9-0f17-4142-a4a2-d0b24e6b137e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","San Angelo Animal Services",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"December 2011","San Angelo, 1109 W Twohig","Western Spotted Skunk",2011,2016-08-10
"21",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"649310","Mammalia",359,"United States","Observations",NA,NA,107,"United States","50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2014-04-29T23:24:40.000+0000",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-02-25T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","899977254","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/649310",NA,"1144617",NA,NA,NA,NA,"649310",NA,NA,NA,"iNaturalist",NA,"US",899977254,"Animalia",1,NA,"2016-08-10T00:36:19.889+0000","2016-08-10T01:01:10.272+0000","2016-08-10T00:36:19.908+0000",36.09078,NA,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-114.978,NA,"2015-01-22T20:29:38.000+0000",2,NA,"http://www.inaturalist.org/observations/649310",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Jason Eckberg",NA,"http://www.inaturalist.org/observations/649310",NA,"© Jason Eckberg some rights reserved","Jason Eckberg",NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,"58393",2434835,"SPECIES",NA,NA,NA,NA,NA,"2/25/10","Clark County Wetlands Park",NA,2010,2016-08-10
"22",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14656","Mammalia",359,"Dove Creek, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-07-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289637","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289637,"Animalia",1,NA,"2016-06-28T07:24:31.060+0000","2016-08-04T15:40:26.807+0000","2015-03-03T13:48:29.590+0000",31.27352,NA,NA,NA,NA,NA,NA,NA,"Dove Creek",NA,NA,NA,-100.63005,NA,NA,7,NA,"9a2c5dea-67c9-4f4c-984a-232b10da6ae6",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Dowler, Robert C",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"04 July 2010","Dove Creek","Western Spotted Skunk",2010,2016-08-10
"23",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14597","Mammalia",359,"Dove Creek, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-07-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289555","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289555,"Animalia",1,NA,"2016-06-28T07:24:31.054+0000","2016-08-04T15:40:26.754+0000","2015-03-03T13:48:29.428+0000",31.27352,NA,NA,NA,NA,NA,NA,NA,"Dove Creek",NA,NA,NA,-100.63005,NA,NA,7,NA,"cb0cb94f-a29d-461e-a245-4d1a220e6d1b",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;liver;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Amos, Bonnie B",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"04 July 2010","Dove Creek","Western Spotted Skunk",2010,2016-08-10
"24",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14654","Mammalia",359,"Dove Creek, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-07-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289585","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289585,"Animalia",1,NA,"2016-06-28T07:24:31.085+0000","2016-08-04T15:40:26.567+0000","2015-03-03T13:48:29.475+0000",31.27352,NA,NA,NA,NA,NA,NA,NA,"Dove Creek",NA,NA,NA,-100.63005,NA,NA,7,NA,"da840fa3-d757-40b8-8676-1e943e272bd9",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;liver;skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Dowler, Robert C",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"04 July 2010","Dove Creek","Western Spotted Skunk",2010,2016-08-10
"25",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14655","Mammalia",359,"Dove Creek, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-07-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289601","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289601,"Animalia",1,NA,"2016-06-28T07:24:31.053+0000","2016-08-04T15:40:26.781+0000","2015-03-03T13:48:29.538+0000",31.27352,NA,NA,NA,NA,NA,NA,NA,"Dove Creek",NA,NA,NA,-100.63005,NA,NA,7,NA,"d73d27ec-4bca-4bd1-b9df-4dd645265fb5",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Dowler, Robert C",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,"04 July 2010","Dove Creek","Western Spotted Skunk",2010,2016-08-10
"26",NA,"Texas","Tom Green",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14585","Mammalia",359,"Hwy 67, Texas, Tom Green, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.33,NA,NA,NA,"2010-08-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1061289529","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,"US",1061289529,"Animalia",1,NA,"2016-06-28T07:24:31.034+0000","2016-08-04T15:40:26.811+0000","2015-03-03T13:48:29.378+0000",31.37991,NA,NA,NA,NA,NA,NA,NA,"Hwy 67",NA,NA,NA,-100.60677,NA,NA,8,NA,"1bf667bc-e6b8-4a27-8c92-330d043cdc80",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Brashear, Wesley A",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,"631 m","12 August 2010","Hwy 67, 31.37982N, 100.60672W, elev. 631m","Western Spotted Skunk",2010,2016-08-10
