"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"979",NA,"Chiapas","ANGEL ALBINO CORZO",NA,"UNKNOWN",NA,NA,"88202 / 231663 / U014","Mammalia",359,"Catarina (Región Soconusco), Chiapas, ANGEL ALBINO CORZO, Mexico","UMMZ",NA,NA,NA,NA,"Mexico",NA,"805bbcde-f762-11e1-a439-00145eb45e9a",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1942-05-09T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","371534245","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UMAA",NA,NA,"MX",371534245,"Animalia",1,NA,"2016-01-29T10:19:31.300+0000","2016-08-04T03:39:26.557+0000","2014-10-09T23:58:00.579+0000",15.714,NA,NA,NA,NA,NA,NA,"Catarina (Región Soconusco)",NA,NA,NA,-92.869,NA,NA,5,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","W",NA,NA,NA,NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,2016-08-10
"980",NA,"Nuevo león","ALLENDE",NA,"UNKNOWN",NA,NA,"2834","Mammalia",359,"Sierra Madre Oriental, 12 km W Allende, Nuevo león, ALLENDE, Mexico","MSU",NA,NA,NA,NA,"Mexico",NA,"7a4035b4-f762-11e1-a439-00145eb45e9a",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,460,NA,NA,NA,"1942-06-10T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","236148786","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND",NA,NA,NA,NA,"MSU",NA,NA,"MX",236148786,"Animalia",1,NA,"2016-01-26T01:29:29.483+0000","2016-08-04T02:43:45.625+0000","2014-10-06T16:19:30.158+0000",25.285,NA,NA,NA,NA,NA,NA,"Sierra Madre Oriental, 12 km W Allende",NA,NA,NA,-100.019,NA,NA,6,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","D. H. Buck",NA,NA,NA,NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,2016-08-10
"981","http://www.vertnet.org/resources/norms.html","Puntarenas","Coto Brus",NA,"PRESERVED_SPECIMEN",NA,NA,"M-141977","Mammalia",359,"Canas Gordas, Puntarenas, Coto Brus, Costa Rica, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Costa Rica",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"348","NATIVE","1942-12-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica","859534189","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua","North America;Costa Rica;Puntarenas;Coto Brus;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-141977",1,NA,"narica","AMNH","urn:lsid:biocol.org:col:34925",NA,"CR",859534189,"Animalia",1,"en","2016-06-20T19:02:38.569+0000","2016-08-04T10:29:18.796+0000","2016-06-20T19:02:55.558+0000",NA,NA,NA,NA,NA,NA,NA,"Canas Gordas",NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",12,NA,"ICZN","urn:catalog:AMNH:Mammals:M-141977",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","C. F. Underwood","4360",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica subsp. narica",NA,"MALE",NA,"Nasua narica",2433531,"narica","348",NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1942-12-14","North America; Costa Rica; Puntarenas; Coto Brus; ; ; ; ; ; ; North America; Costa Rica; Puntarenas; Coto Brus; ; ; ; ; ; ; Canas Gordas",NA,NA,1942,2016-08-10
"982","http://www.vertnet.org/resources/norms.html","San Jose","Alajuelita",NA,"PRESERVED_SPECIMEN",NA,NA,"M-141854","Mammalia",359,"Santa Teresa, Peralta, San Jose, Alajuelita, Costa Rica, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Costa Rica",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","NATIVE","1941-02-27T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica","859534342","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua","North America;Costa Rica;San Jose;Alajuelita;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-141854",1,NA,"narica","AMNH","urn:lsid:biocol.org:col:34925",NA,"CR",859534342,"Animalia",1,"en","2016-06-20T19:02:38.706+0000","2016-08-04T10:29:18.812+0000","2016-06-20T19:02:55.632+0000",NA,NA,NA,NA,NA,NA,NA,"Santa Teresa, Peralta",NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:AMNH:Mammals:M-141854",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","P. E. Crowe","4195",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica subsp. narica",NA,"MALE",NA,"Nasua narica",2433531,"narica","58",NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1941-02-27","North America; Costa Rica; San Jose; Alajuelita; ; ; ; ; ; ; North America; Costa Rica; San Jose; Alajuelita; ; ; ; ; ; ; Santa Teresa, Peralta",NA,NA,1941,2016-08-10
"983","http://www.vertnet.org/resources/norms.html","San Jose","Alajuelita",NA,"PRESERVED_SPECIMEN",NA,NA,"M-141855","Mammalia",359,"Santa Teresa, Peralta, San Jose, Alajuelita, Costa Rica, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Costa Rica",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","NATIVE","1941-02-28T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica","859534346","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua","North America;Costa Rica;San Jose;Alajuelita;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-141855",1,NA,"narica","AMNH","urn:lsid:biocol.org:col:34925",NA,"CR",859534346,"Animalia",1,"en","2016-06-20T19:02:38.776+0000","2016-08-04T10:29:18.747+0000","2016-06-20T19:02:55.609+0000",NA,NA,NA,NA,NA,NA,NA,"Santa Teresa, Peralta",NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:AMNH:Mammals:M-141855",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","P. E. Crowe","4197",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica subsp. narica",NA,"MALE",NA,"Nasua narica",2433531,"narica","59",NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1941-02-28","North America; Costa Rica; San Jose; Alajuelita; ; ; ; ; ; ; North America; Costa Rica; San Jose; Alajuelita; ; ; ; ; ; ; Santa Teresa, Peralta",NA,NA,1941,2016-08-10
"984","http://www.vertnet.org/resources/norms.html","Puntarenas","Puntarenas",NA,"PRESERVED_SPECIMEN",NA,NA,"M-139317","Mammalia",359,"Palmar, Puntarenas, Puntarenas, Costa Rica, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Costa Rica",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","NATIVE","1941-02-11T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica","859535387","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua","North America;Costa Rica;Puntarenas;Puntarenas;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-139317",1,NA,"narica","AMNH","urn:lsid:biocol.org:col:34925",NA,"CR",859535387,"Animalia",1,"en","2016-06-20T19:02:39.332+0000","2016-08-04T10:29:18.594+0000","2016-06-20T19:02:56.179+0000",NA,NA,NA,NA,NA,NA,NA,"Palmar",NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:AMNH:Mammals:M-139317",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","C. F. Underwood","3887",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica subsp. narica",NA,"MALE",NA,"Nasua narica",2433531,"narica","42",NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1941-02-11","North America; Costa Rica; Puntarenas; Puntarenas; ; ; ; ; ; ; North America; Costa Rica; Puntarenas; Puntarenas; ; ; ; ; ; ; Palmar",NA,NA,1941,2016-08-10
"985",NA,"Chihuahua",NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"265662.7292107","Mammalia",359,"Mojorachic, Chihuahua, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92",NA,"1940-04-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","883968628","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","North America, Mexico, Chihuahua",NA,NA,"265662",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c0da508d-23aa-4a3a-822f-4945f9194137",1,NA,"molaris","USNM",NA,NA,"MX",883968628,"Animalia",1,NA,"2016-04-27T20:25:11.129+0000","2016-08-04T00:01:35.360+0000","2016-02-09T17:41:51.640+0000",NA,NA,NA,NA,NA,NA,NA,"Mojorachic",NA,NA,NA,NA,NA,NA,4,NA,NA,"http://n2t.net/ark:/65665/3c0da508d-23aa-4a3a-822f-4945f9194137",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","I. Knobloch","29504X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica subsp. molaris Merriam, 1902",NA,NA,NA,"Nasua narica",2433531,"narica","92",NA,6164387,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1 Apr 1940",NA,NA,NA,1940,2016-08-10
"986",NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"269781.7579707","Mammalia",359,"Namibia","Mammals",NA,NA,NA,NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,"1940-06-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"883970003","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","Locality Unknown, Locality Unknown",NA,NA,"269781",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3cce8a9c0-be1e-4b05-9ff4-9cc23ff9b748",1,NA,NA,"USNM",NA,NA,NA,883970003,"Animalia",1,NA,"2016-04-27T20:27:11.286+0000","2016-08-04T00:01:35.200+0000","2016-02-09T17:52:08.153+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3cce8a9c0-be1e-4b05-9ff4-9cc23ff9b748",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","Collector Unknown","NZP 8374",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica","176",NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"24 Jun 1940",NA,NA,NA,1940,2016-08-10
"987",NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"269783.7579709","Mammalia",359,"Namibia","Mammals",NA,NA,NA,NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,"1940-06-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"883969969","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","Locality Unknown, Locality Unknown",NA,NA,"269783",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3892cfd12-ff8a-4ef5-8394-a2bab3c0c516",1,NA,NA,"USNM",NA,NA,NA,883969969,"Animalia",1,NA,"2016-04-27T20:19:31.765+0000","2016-08-04T00:01:35.322+0000","2016-02-09T16:44:08.493+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3892cfd12-ff8a-4ef5-8394-a2bab3c0c516",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","Collector Unknown","NZP 8374",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica","176",NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"24 Jun 1940",NA,NA,NA,1940,2016-08-10
"988",NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"269782.7579708","Mammalia",359,"Namibia","Mammals",NA,NA,NA,NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,"1940-06-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"883970007","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","Locality Unknown, Locality Unknown",NA,NA,"269782",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3edeffbe1-3175-4be6-89fc-260f12312e1b",1,NA,NA,"USNM",NA,NA,NA,883970007,"Animalia",1,NA,"2016-04-27T20:38:33.753+0000","2016-08-04T00:01:35.285+0000","2016-02-09T18:10:56.195+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3edeffbe1-3175-4be6-89fc-260f12312e1b",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","Collector Unknown","NZP 8374",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica","176",NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"24 Jun 1940",NA,NA,NA,1940,2016-08-10
"989",NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"269780.7579706","Mammalia",359,"Namibia","Mammals",NA,NA,NA,NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172",NA,"1940-06-20T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"883970046","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","Locality Unknown, Locality Unknown",NA,NA,"269780",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3471e37a8-4bf9-4958-98fb-420c343a12b8",1,NA,NA,"USNM",NA,NA,NA,883970046,"Animalia",1,NA,"2016-04-27T20:13:52.398+0000","2016-08-04T00:01:35.180+0000","2016-02-09T15:49:40.805+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3471e37a8-4bf9-4958-98fb-420c343a12b8",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","Collector Unknown","NZP 8371",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica","172",NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"20 Jun 1940",NA,NA,NA,1940,2016-08-10
"990",NA,NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"269784.7579710","Mammalia",359,"Namibia","Mammals",NA,NA,NA,NA,"Namibia",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,"1940-06-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"883970013","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","Locality Unknown, Locality Unknown",NA,NA,"269784",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3564ff391-1476-4a78-aced-41901f7fbffa",1,NA,NA,"USNM",NA,NA,NA,883970013,"Animalia",1,NA,"2016-04-27T20:15:07.886+0000","2016-08-04T00:01:35.267+0000","2016-02-09T16:06:00.359+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3564ff391-1476-4a78-aced-41901f7fbffa",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","Collector Unknown","NZP 8374",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica","176",NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"24 Jun 1940",NA,NA,NA,1940,2016-08-10
"991","http://www.vertnet.org/resources/norms.html","Puntarenas","Esparza",NA,"PRESERVED_SPECIMEN",NA,NA,"M-135970","Mammalia",359,"Barranca, Puntarenas, Esparza, Costa Rica, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Costa Rica",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196","NATIVE","1940-07-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica","859534995","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Procyonidae;Nasua","North America;Costa Rica;Puntarenas;Esparza;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-135970",1,NA,"narica","AMNH","urn:lsid:biocol.org:col:34925",NA,"CR",859534995,"Animalia",1,"en","2016-06-20T19:02:39.116+0000","2016-08-04T10:29:18.809+0000","2016-06-20T19:02:55.966+0000",NA,NA,NA,NA,NA,NA,NA,"Barranca",NA,NA,NA,NA,NA,"2013-08-07T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:AMNH:Mammals:M-135970",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","C. F. Underwood","3545",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica subsp. narica",NA,"FEMALE",NA,"Nasua narica",2433531,"narica","196",NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1940-07-14","North America; Costa Rica; Puntarenas; Esparza; ; ; ; ; ; ; North America; Costa Rica; Puntarenas; Esparza; ; ; ; ; ; ; Barranca",NA,NA,1940,2016-08-10
"992",NA,"Chihuahua",NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"265937.7292170","Mammalia",359,"Majorachic, Chihuahua, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"218",NA,"1940-08-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","883968702","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","North America, Mexico, Chihuahua",NA,NA,"265937",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3eb278843-63dc-4498-b4bc-b5fd6b560d1f",1,NA,"molaris","USNM",NA,NA,"MX",883968702,"Animalia",1,NA,"2016-04-27T20:36:20.813+0000","2016-08-04T00:01:35.468+0000","2016-02-09T18:10:05.601+0000",NA,NA,NA,NA,NA,NA,NA,"Majorachic",NA,NA,NA,NA,NA,NA,8,NA,NA,"http://n2t.net/ark:/65665/3eb278843-63dc-4498-b4bc-b5fd6b560d1f",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","I. Knobloch","31033",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica subsp. molaris Merriam, 1902",NA,NA,NA,"Nasua narica",2433531,"narica","218",NA,6164387,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"5 Aug 1940",NA,NA,NA,1940,2016-08-10
"993",NA,"Chihuahua",NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"265936.7292169","Mammalia",359,"Majorachic, Chihuahua, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216",NA,"1940-08-03T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","883968688","Nasua","Nasua",2433530,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","North America, Mexico, Chihuahua",NA,NA,"265936",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/358f4543b-d319-48db-89dd-cad5b5689f77",1,NA,"molaris","USNM",NA,NA,"MX",883968688,"Animalia",1,NA,"2016-04-27T20:15:20.778+0000","2016-08-04T00:01:35.441+0000","2016-02-09T16:08:09.784+0000",NA,NA,NA,NA,NA,NA,NA,"Majorachic",NA,NA,NA,NA,NA,NA,8,NA,NA,"http://n2t.net/ark:/65665/358f4543b-d319-48db-89dd-cad5b5689f77",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","I. Knobloch","31032",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica subsp. molaris Merriam, 1902",NA,NA,NA,"Nasua narica",2433531,"narica","216",NA,6164387,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"3 Aug 1940",NA,NA,NA,1940,2016-08-10
