"","X","accessRights","adm1","adm2","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"346",346,NA,"Colima","Manzanillo",NA,"PRESERVED_SPECIMEN",NA,NA,"27950","Mammalia",359,"4.5 km N Los Parajes, Colima, Manzanillo, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"84aefc7e-f762-11e1-a439-00145eb45e9a",NA,NA,12,NA,NA,"In collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-01-12T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,"Yes",NA,"Mexico",202079471,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,"Conversion",NA,NA,"Verified by contributor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:OMNH:Mammals:27950",NA,NA,NA,"OMNH",NA,NA,"MX",202079471,"Animalia",1,"English","2016-08-09T08:14:36.235+0000","2016-08-09T08:22:04.045+0000","2016-08-09T08:14:36.395+0000",19.27883,NA,NA,NA,NA,NA,NA,"4.5 km N Los Parajes",NA,NA,NA,-104.4251,NA,"2016-05-12T00:00:00.000+0000",1,NA,NA,"urn:catalog:OMNH:Mammals:27950",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"cranium",NA,"DWC_ARCHIVE","US","609765e0-4ce8-11db-b80e-b8a03c50a862","Colima Field Expedition 1999","TLB , 12347",NA,NA,"Sam Noble Oklahoma Museum of Natural History",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,"Degrees decimal minutes",NA,NA,NA,NA,"White-nosed Coati",1999,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"347",347,NA,"Chiapas","VILLAFLORES",NA,"LITERATURE",NA,NA,"NA / 2284 / y021","Mammalia",359,"Ejido Viva Chiapas, Predio San Isidro, Chiapas, VILLAFLORES, Mexico","No Aplica",NA,NA,NA,NA,"Mexico",NA,"802f2cdc-f762-11e1-a439-00145eb45e9a",NA,"1999-03-10T00:00:00.000+0000",10,NA,NA,NA,NA,NA,NA,NA,NA,1285,NA,NA,NA,"1999-03-10T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",371057700,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. E. Malpica y M. & A. Riechers P.",NA,NA,NA,NA,"ND",NA,NA,"MX",371057700,"Animalia",1,NA,"2016-01-29T09:35:35.710+0000","2016-08-04T03:37:52.894+0000","2014-10-09T16:40:40.780+0000",16.262,NA,NA,NA,NA,NA,NA,"Ejido Viva Chiapas, Predio San Isidro",NA,NA,NA,-93.737,NA,NA,3,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","J. E. Malpica y M. & A. Riechers P.",NA,NA,NA,NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"349",349,NA,"Chiapas","VILLA CORZO",NA,"LITERATURE",NA,NA,"NA / 2738 / y021","Mammalia",359,"Rancho La Junta, Chiapas, VILLA CORZO, Mexico","No Aplica",NA,NA,NA,NA,"Mexico",NA,"802f2cdc-f762-11e1-a439-00145eb45e9a",NA,"1999-11-01T00:00:00.000+0000",1,NA,NA,NA,NA,NA,NA,NA,NA,1018,NA,NA,NA,"1999-11-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",371057775,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. E. Malpica y M. & A. Riechers P.",NA,NA,NA,NA,"ND",NA,NA,"MX",371057775,"Animalia",1,NA,"2016-01-29T09:35:35.778+0000","2016-08-04T03:37:52.657+0000","2014-10-09T16:40:40.735+0000",15.996,NA,NA,NA,NA,NA,NA,"Rancho La Junta",NA,NA,NA,-93.471,NA,NA,11,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","J. E. Malpica y M. & A. Riechers P.",NA,NA,NA,NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"354",354,"http://vertnet.org/resources/norms.html","Petén","Flores",NA,"PRESERVED_SPECIMEN",NA,NA,"4018","Mammalia",359,"Concesión Forestal de Uaxactún, Reserva de la Biósfera Maya; Uaxactún, Petén, Flores, Guatemala, NORTH_AMERICA","Mamíferos",NA,"NORTH_AMERICA",NA,NA,"Guatemala",NA,"fee15ebc-27ce-4aff-b912-2657bbd493d2",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"NATIVE","1997-01-30T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Guatemala",859266879,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"Mammalia | Carnivora | Procyonidae","| GUATEMALA | Petén | Flores |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:USAC:Mamíferos:4018",NA,NA,NA,"USAC",NA,NA,"GT",859266879,"Animalia",1,"es","2015-06-10T15:51:24.821+0000","2016-08-04T15:52:57.675+0000","2015-04-09T14:39:33.367+0000",17.3944,NA,NA,NA,NA,NA,NA,"Concesión Forestal de Uaxactún, Reserva de la Biósfera Maya; Uaxactún",NA,NA,NA,-89.6339,NA,"2015-04-09T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:USAC:Mamíferos:4018","El Craneo  fue entregado por WCS","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","GT","8448511a-21b7-4e21-b1b2-1f208501c25b","sin datos","8","http://portal.vertnet.org/o/usac/mamíferos?id=4018","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",30,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"30/January/1997","GUATEMALA | Petén | Flores | Concesión Forestal de Uaxactún, Reserva de la Biósfera Maya; Uaxactún",NA,"coatí",1997,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"358",358,"http://vertnet.org/resources/norms.html","Petén","Flores",NA,"PRESERVED_SPECIMEN",NA,NA,"4030","Mammalia",359,"Concesión Forestal de Uaxactún, Reserva de la Biósfera Maya; Campamento Oropendula, Uaxactún, Petén, Flores, Guatemala, NORTH_AMERICA","Mamíferos",NA,"NORTH_AMERICA",NA,NA,"Guatemala",NA,"fee15ebc-27ce-4aff-b912-2657bbd493d2",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"NATIVE","1997-02-07T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Guatemala",859266880,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"Mammalia | Carnivora | Procyonidae","| GUATEMALA | Petén | Flores |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:USAC:Mamíferos:4030",NA,NA,NA,"USAC",NA,NA,"GT",859266880,"Animalia",1,"es","2015-06-10T15:51:24.764+0000","2016-08-04T15:52:59.945+0000","2015-04-09T14:39:33.367+0000",17.5728,NA,NA,NA,NA,NA,NA,"Concesión Forestal de Uaxactún, Reserva de la Biósfera Maya; Campamento Oropendula, Uaxactún",NA,NA,NA,-89.5825,NA,"2015-04-09T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:USAC:Mamíferos:4030","El Craneo se encuentra fracionado, fue entregado por WCS","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"partial skull",NA,"DWC_ARCHIVE","GT","8448511a-21b7-4e21-b1b2-1f208501c25b","sin datos","9","http://portal.vertnet.org/o/usac/mamíferos?id=4030","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",38,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"07/February/1997","GUATEMALA | Petén | Flores | Concesión Forestal de Uaxactún, Reserva de la Biósfera Maya; Campamento Oropendula, Uaxactún",NA,"coatí",1997,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"360",360,"http://vertnet.org/resources/norms.html","Panamá",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"zm-15391","Mammalia",359,"Barro Colorado Island, trailmarker JZ 0., Panamá, Panama, NORTH_AMERICA","ZM",NA,"NORTH_AMERICA",NA,50,"Panama",NA,"835ff8be-ea5c-45e4-b3f3-126852ac56fe",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"NATIVE","1996-02-07T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Panama",866377361,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,"VertNet Georeferencing Guidelines","R. Kays, 2008:  georeferenced from Google earth using a map of BCI trail markers every 100m.",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Procyonidae | Nasua","| Panama | Panama |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:NYSM:ZM:zm-15391",1,NA,NA,"NYSM","urn:lsid:biocol.org:col:35009",NA,"PA",866377361,"Animalia",1,"en","2016-05-25T17:37:29.007+0000","2016-08-04T04:51:58.591+0000","2016-05-25T17:37:29.196+0000",9.15379,NA,NA,NA,NA,NA,"ADULT","Barro Colorado Island, trailmarker JZ 0.",NA,NA,NA,-79.84873,NA,"2015-02-16T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:NYSM:ZM:zm-15391",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"partial skull",NA,"DWC_ARCHIVE","US","baa8ccb1-8d9d-4940-93a6-2241c8a04ba5","deLeon, Bonefacio",NA,"http://portal.vertnet.org/o/nysm/zm?id=zm-15391","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",38,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1996-02-07","Panama | Panama | Barro Colorado Island, trailmarker JZ 0.",NA,NA,1996,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"430",432,NA,"Quintana Roo","Cozumel",NA,"PRESERVED_SPECIMEN",NA,NA,"7036","Mammalia",359,"Isla Cozumel, Celarain, Quintana Roo, Cozumel, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-01-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",1061281991,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,"MX",1061281991,"Animalia",1,NA,"2016-06-28T07:24:27.894+0000","2016-08-04T15:40:25.747+0000","2015-03-03T13:48:14.128+0000",20.27336,NA,NA,NA,NA,NA,NA,"Isla Cozumel, Celarain",NA,NA,NA,-86.98858,NA,NA,1,NA,NA,"c00bd6dc-cda8-489a-b35c-11bc5e733e29",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Dowler, Robert C; Reid; Lim, B K; Engstrom, Mark D",NA,NA,NA,NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"1990","Isla Cozumel; Celarain",NA,"White-nosed Coati",1990,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,"Cozumel","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",1.05805358381,0.0418651259784,TRUE
"438",441,NA,"Quintana Roo","Othón P Blanco",NA,"PRESERVED_SPECIMEN",NA,NA,"7031","Mammalia",359,"7 km S, 2 km W Tres Garantías, Quintana Roo, Othón P Blanco, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-06-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",1061281986,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,"MX",1061281986,"Animalia",1,NA,"2016-06-28T07:24:27.875+0000","2016-08-04T15:40:25.206+0000","2015-03-03T13:48:14.128+0000",18.13055,NA,NA,NA,NA,NA,NA,"7 km S, 2 km W Tres Garantías",NA,NA,NA,-89.00195,NA,NA,6,NA,NA,"90553cf1-3fdf-4b28-9add-cdd3f625114d",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;liver;spleen;heart, kidney;liver;skeleton",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Lim, B K; Dowler, Robert C",NA,NA,NA,NA,NA,"Nasua narica (Linnaeus, 1766)",NA,"MALE",NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"05 June 1990","7 km S, 2 km W Tres Garantias",NA,"White-nosed Coati",1990,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"450",453,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Puntarenas",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"143370","Mammalia",359,"MONTEVERDE; ALONG RIO GUACIMAL, Puntarenas, Costa Rica, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Costa Rica",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,15,NA,NA,NA,"TotalLength: 445.0; TailLength: 197.0; HindFoot: 60.0; EarLength: 27.0",NA,NA,NA,NA,NA,NA,NA,NA,"1989-05-15T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica",686470501,"Nasua","Nasua",2433530,"WGS84",NA,"Kristina Yamamoto, Andrea Caiozzi-Cofre (MVZ)","2003-03-14",NA,NA,"Instituto Geografico Nacional; San Jose, Costa Rica; 1:200,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95fe0df3-1ed8-11e3-bfac-90b11c41863e",NA,NA,"narica","KU","http://grbio.org/cool/iakn-125z",NA,"CR",686470501,"Animalia",1,"en","2016-03-28T15:43:42.709+0000","2016-08-03T12:32:54.370+0000","2015-06-05T22:02:27.740+0000",10.301111237347,NA,NA,NA,NA,NA,NA,"MONTEVERDE; ALONG RIO GUACIMAL",NA,NA,NA,-84.8097418829707,NA,NA,5,NA,NA,"95fe0df3-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SB",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","TIMM R M",NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Nasua narica subsp. narica",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1989,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"461",464,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj","Arizona","Pima County",NA,"PRESERVED_SPECIMEN",NA,"Nasua narica molaris (YPM MAM 013885)","YPM MAM 013885","Mammalia",359,"at stock tank in N side along Forest Route 505; T 18S R 15E Sec 18, Arizona, Pima County, United States, NORTH_AMERICA","VZ",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"854f602e-f762-11e1-a439-00145eb45e9a",NA,NA,16,NA,NA,NA,"{ ""solr_long_lat"": ""-110.8333,31.8750"" }",NA,NA,NA,NA,NA,NA,NA,NA,"1987-01-16T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1039528748,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Ferae; Carnivora; Caniformia; Arctoidea-Mustelida; Procyonidae; Procyoninae","North America; USA; Arizona; Pima County; Santa Rita Mountains",NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:eb3f848f-8412-4038-9e7a-7175ba0d0f6c",1,NA,"molaris","YPM",NA,NA,"US",1039528748,"Animalia",1,"eng","2016-08-09T20:30:49.815+0000","2016-08-04T07:52:42.642+0000","2016-06-28T20:16:09.518+0000",31.875,NA,NA,NA,NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,"at stock tank in N side along Forest Route 505; T 18S R 15E Sec 18",NA,NA,NA,-110.8333,NA,NA,1,"Santa Rita Mountains","ICZN","urn:uuid:eb3f848f-8412-4038-9e7a-7175ba0d0f6c","number 13885; lot count 1",NA,"Carnivora",732,NA,NA,NA,"YPM","Chordata",44,"skeleton","Nasua narica molaris","DWC_ARCHIVE","US","2e167bb0-4441-11db-9ba2-b8a03c50a862",NA,NA,"http://collections.peabody.yale.edu/search/Record/YPM-MAM-013885",NA,"Yale Peabody Museum of Natural History",NA,"Nasua narica subsp. molaris Merriam, 1902",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,6164387,NA,"SUBSPECIES","Animals and Plants: Vertebrates - Mammals","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,"White-nosed Coati; coatis; procyonids; dog-like carnivores; carnivores; mammals; vertebrates; chordates; animals",1987,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"558",564,"http://vertnet.org/resources/norms.html","Arizona","Cochise",NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 24653","Mammalia",359,"E Whitetail Canyon, Chiricahua Mts., Arizona, Cochise, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,31,NA,NA,NA,"{""earLengthInMM"":""32"", ""hindfootLengthInMM"":""99"", ""tail"":""521"", ""totalLength"":""1057"", ""weight"":""4600"" }",NA,NA,NA,NA,NA,NA,365,"NATIVE","1982-12-31T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262415749,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Nasua","| United States of America  | Arizona | Cochise |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 24653",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,"US",1262415749,"Animalia",1,"en","2016-03-29T18:16:48.485+0000","2016-08-04T10:11:15.748+0000","2016-03-29T18:16:48.511+0000",31.99722,NA,NA,NA,NA,NA,NA,"E Whitetail Canyon, Chiricahua Mts.",NA,NA,NA,-109.25083,NA,"2016-03-23T00:00:00.000+0000",12,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 24653",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","Rick Taylor",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-24653","https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,"FEMALE",NA,"Nasua narica",2433531,"narica",365,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"31 December 1982","United States of America  | Arizona | Cochise | E Whitetail Canyon, Chiricahua Mts.",NA,"White-nosed Coati",1982,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"601",607,"http://vertnet.org/resources/norms.html","Nayarit",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-27524","Mammalia",359,"Tepic, Nayarit, Mexico, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,9356,"Mexico",NA,"8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"NATIVE","1974-03-27T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",812664183,"Nasua","Nasua",2433530,"WGS84",NA,"Juan Carlos Hernçndez Barrios (CONABIO)","2/3/2004",NA,"Locality coordinates","Instituto Nacional de EstadÆstica GeografÆa e Informçtica (INEGI), (2002) Localidades de la Rep£blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaciùn y Viviend","requires verification",NA,"Mammalia | Carnivora | Procyonidae | Nasua","| Mexico | Nayarit |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-27524",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825",NA,"MX",812664183,"Animalia",1,"en","2016-05-26T20:48:59.013+0000","2016-08-04T09:30:00.080+0000","2016-05-26T20:48:59.041+0000",21.5166124068806,NA,NA,NA,NA,NA,NA,"Tepic",NA,NA,NA,-104.89413686211,NA,"2016-05-26T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:PSM:Mammal:Mammal-27524",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Roache, B. C. 12",NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","B. Roache; Roache, B. C. 12",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-27524","https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,"MALE",NA,"Nasua narica",2433531,"narica",86,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,"MEXICO | Nayarit | Tepic",NA,NA,1974,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
