"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"140",140,NA,"Texas","Menard",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13842","Mammalia",359,"7 mi S Menard, Texas, Menard, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,153.62,NA,NA,NA,"2007-04-03T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061288808,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061288808,"Animalia",1,NA,"2016-06-28T07:24:30.751+0000","2016-08-04T15:40:26.283+0000","2015-03-03T13:48:27.806+0000",30.8276,NA,NA,NA,NA,NA,NA,"7 mi S Menard",NA,NA,NA,-99.7655,NA,NA,4,NA,NA,"c49352cb-70f9-4637-a794-8c12ec7789bc",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"liver;heart, kidney;skin, body skeleton",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Dowler, Robert C",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,"504 m","03 April 2007","7 mi S Menard, N 30.82760°, W 99.7655°, 504m elev.","Ringtail",NA,2007,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"141",141,"http://vertnet.org/resources/norms.html","Colorado","Montezuma County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13780","Mammalia",359,"along Spruce Tree House Trail, Colorado, Montezuma County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",750,"United States",NA,"5f3463d2-51b6-4a8a-b252-9bab4388934e",NA,"2007-09-12T00:00:00.000+0000",12,NA,NA,NA,"sex=male ; tail length=332 mm; hind foot with claw=61 mm; weight=0.42 kg; verbatim preservation date=07 May 2013 ; unformatted measurements=total length [630]mm; ear from notch [30]mm ; ectoparasites detected=no ; endoparasites detected=no",NA,NA,NA,NA,NA,NA,255,NA,"2007-09-12T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145098400,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Meghan L. Truckey","2013-09-26 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, Colorado, Montezuma County, Mesa Verde National Park",NA,NA,NA,NA,"A",NA,"field","George L. San Miguel","http://arctos.database.museum/guid/DMNS:Mamm:13780?seid=2005674",1,NA,NA,"DMNS","urn:lsid:biocol.org:col:35013",NA,NA,"US",1145098400,"Animalia",1,"en","2016-07-28T04:44:42.915+0000","2016-08-04T00:09:31.396+0000","2016-07-28T04:44:42.927+0000",37.18444,NA,NA,NA,NA,NA,NA,"along Spruce Tree House Trail","Meghan L. Truckey",NA,NA,-108.48731,NA,NA,9,NA,"ICZN","http://arctos.database.museum/guid/DMNS:Mamm:13780?seid=2005674","In bag with 24 carcasses; found partially eaten along Spruce Tree House Trail; 200 feet before the gate by Cheri Dorshak, Ranger;  with intestine and other organs protruding.",NA,"Carnivora",732,"http://arctos.database.museum/guid/DMNS:Mamm:13780","DZTM: Denver Zoology Tissue Mammal=2284",NA,NA,"Chordata",44,"skeleton; kidney (frozen); baculum; muscle (frozen)","<i>Bassariscus astutus</i> (accepted ID) identified by George L. San Miguel on 2007-09-12; method: field","DWC_ARCHIVE","US","a2ef6dd1-8886-48c9-8025-c62bac973cc7","Collector(s): Cheri Dorshak, Mesa Verde National Park; Preparator(s): Robin Starr",NA,"http://arctos.database.museum/guid/DMNS:Mamm:13780",NA,"http://creativecommons.org/licenses/by-nc/3.0",NA,"salvage","Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12 September 2007","Mesa Verde National Park, along Spruce Tree House Trail",NA,NA,2007,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"143",143,"http://www.vertnet.org/resources/norms.html","New Mexico","Valencia County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"157073","Mammalia",359,"Rio Grande East of Belen, New Mexico, Valencia County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2007-10-05T00:00:00.000+0000",5,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,NA,278,NA,"2007-10-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145184651,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Robert L. Harrison","2007-10-05 00:00:00.0","not recorded",NA,"unknown","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, New Mexico, Valencia County",NA,NA,NA,NA,"A",NA,"field","Robert L. Harrison","http://arctos.database.museum/guid/MSB:Mamm:157073?seid=1006509",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145184651,"Animalia",1,"en","2016-07-28T04:55:34.723+0000","2016-08-04T12:18:37.668+0000","2016-06-24T04:33:06.083+0000",34.64803,NA,NA,NA,NA,NA,NA,"Rio Grande East of Belen","Robert L. Harrison",NA,NA,-106.73894,NA,NA,10,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:157073?seid=1006509","pick up specimen. ""Circumstances suggest the possibility [the specimens] were dumped the by humans.""",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:157073","NK=136547; original identifier=PJP # 3289",NA,NA,"Chordata",44,"postcranial skeleton; hair","<i>Bassariscus astutus</i> (accepted ID) identified by Robert L. Harrison on 2007-10-05; method: field","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Robert L. Harrison; Preparator(s): Paul J. Polechla Jr.",NA,"http://arctos.database.museum/guid/MSB:Mamm:157073",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"deg. min. sec.",NA,"5 October 2007","Rio Grande East of Belen",NA,NA,2007,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"147",147,"http://www.vertnet.org/resources/norms.html","New Mexico","Grant County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"156963","Mammalia",359,"Mangas Springs, New Mexico, Grant County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2006-11-30T00:00:00.000+0000",6,NA,NA,NA,"ear from notch: 48mm; hind foot with claw: 65mm; reproductive data: T = 9x5; sex: male; tail length: 387mm; total length: 755mm; weight: 1000g",NA,NA,NA,NA,NA,NA,310,NA,"2007-11-06T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145184513,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Stephen O. MacDonald","2006-11-30 00:00:00.0","not recorded",NA,"GPS Unit","unverified",NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, United States, New Mexico, Grant County",NA,NA,NA,NA,"A",NA,"field","Stephen O. MacDonald","http://arctos.database.museum/guid/MSB:Mamm:156963?seid=1169683",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145184513,"Animalia",1,"en","2016-07-28T04:55:34.677+0000","2016-08-04T12:18:29.802+0000","2016-06-24T04:33:05.991+0000",32.8399999991399,NA,NA,NA,NA,NA,NA,"Mangas Springs","Stephen O. MacDonald",NA,NA,-108.51,NA,NA,11,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:156963?seid=1169683","Road Kill; skeleton badly crushed",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:156963","NK=153886",NA,NA,"Chordata",44,"skin; skull; postcranial skeleton; heart, kidney, lung, spleen (frozen); liver (frozen); liver (frozen) sample",NA,"DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Mike Fugagli; Preparator(s): Stephen O. MacDonald",NA,"http://arctos.database.museum/guid/MSB:Mamm:156963",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"06-November-2007","Mangas Springs",NA,NA,2007,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"149",149,NA,"Texas","Brewster",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13301","Mammalia",359,"Terilingua, Terlingua Creek, Glasscock's Land, Texas, Brewster, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-01-28T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061288234,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061288234,"Animalia",1,NA,"2016-06-28T07:24:30.508+0000","2016-08-04T15:40:25.961+0000","2015-03-03T13:48:26.480+0000",29.33102,NA,NA,NA,NA,NA,NA,"Terilingua, Terlingua Creek, Glasscock's Land",NA,NA,NA,-103.56997,NA,NA,1,NA,NA,"20f29a2b-764a-4f56-b2c8-14af491896f7",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"liver;kidney;heart;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Ferguson, Adam W",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"28 January 2006","Terlingua Creek, Terlingua Glasscock's Land 13R 0638846, 3245510","Ringtail",NA,2006,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"154",154,NA,"Texas","Brown",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13816","Mammalia",359,"5 mi S, 8 mi W May, Texas, Brown, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-02-25T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061288754,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061288754,"Animalia",1,NA,"2016-06-28T07:24:30.735+0000","2016-08-04T15:40:26.745+0000","2015-03-03T13:48:27.667+0000",31.83367,NA,NA,NA,NA,NA,NA,"5 mi S, 8 mi W May",NA,NA,NA,-99.19348,NA,NA,2,NA,NA,"943f2255-6541-43cd-a645-3742105df580",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"heart, kidney;liver;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Laws, Zane J",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"25 February 2005","5 mi S, 8 mi W May","Ringtail",NA,2005,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"155",155,"http://www.vertnet.org/resources/norms.html","New Mexico","Catron County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"196611","Mammalia",359,"Catwalk Rd, Glenwood, NM, New Mexico, Catron County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2008-12-21T00:00:00.000+0000",28,NA,NA,NA,"sex=male ; total length=775 mm; tail length=386 mm; hind foot with claw=66 mm; ear from notch=49 mm; weight=1190 g; reproductive data=T (17 X 10)",NA,NA,NA,NA,NA,NA,87,NA,"2005-03-28T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145227238,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Owen Lorentzen","2005-03-28 00:00:00.0","not recorded",NA,"Not recorded","unverified",NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, United States, New Mexico, Catron County",NA,NA,NA,NA,"A",NA,"field","John P. Kavanaugh","http://arctos.database.museum/guid/MSB:Mamm:196611?seid=79769",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145227238,"Animalia",1,"en","2016-07-28T04:55:45.112+0000","2016-08-04T12:18:25.209+0000","2016-06-24T04:33:28.329+0000",31.3317,NA,NA,NA,NA,NA,NA,"Catwalk Rd, Glenwood, NM","Owen Lorentzen",NA,NA,-108.883,NA,NA,3,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:196611?seid=79769",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:196611","NK=180592; preparator number=JPK 017",NA,NA,"Chordata",44,"skin; skull; postcranial skeleton; heart, kidney, lung, spleen (frozen); liver (frozen)","<i>Bassariscus astutus</i> (accepted ID) identified by John P. Kavanaugh on 2008-12-21; method: field","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Owen Lorentzen; Preparator(s): John P. Kavanaugh",NA,"http://arctos.database.museum/guid/MSB:Mamm:196611",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"28 March 2005","Catwalk Rd, Glenwood, NM",NA,NA,2005,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"157",157,NA,"Oaxaca","SAN JUAN BAUTISTA CUICATLAN",NA,NA,NA,"LITERATURE",NA,"NA / 2020 / BK022","Mammalia",359,"2 km SE Cuicatlán, Oaxaca, SAN JUAN BAUTISTA CUICATLAN, Mexico",NA,NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2005-08-22T00:00:00.000+0000",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-08-22T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",370749012,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",370749012,"Animalia",1,NA,"2016-01-28T16:10:34.095+0000","2016-08-04T03:35:35.376+0000","2014-10-06T19:19:39.863+0000",17.784,NA,NA,NA,NA,NA,NA,"2 km SE Cuicatlán",NA,NA,NA,-96.946,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"158",158,"http://vertnet.org/resources/norms.html","Arizona","Pima",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UAZ 27081","Mammalia",359,"Tucson, Arizona, Pima, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,"NATIVE","2005-08-31T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262418462,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Bassariscus","| United States of America  | Arizona | Pima |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 27081",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262418462,"Animalia",1,"en","2016-03-29T18:16:51.623+0000","2016-08-04T10:11:16.279+0000","2016-03-29T18:16:51.649+0000",32.22167,NA,NA,NA,NA,NA,NA,"Tucson",NA,NA,NA,-110.92583,NA,"2016-03-23T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 27081",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skeleton | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862",NA,NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-27081",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",243,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"31 August 2005","United States of America  | Arizona | Pima | Tucson","Ringtail",NA,2005,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"161",161,NA,"Oklahoma","Kiowa",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"35385","Mammalia",359,"SH 44, near Jct of SH 44 and SH 44A, Oklahoma, Kiowa, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",1000,"United States",NA,"84aefc7e-f762-11e1-a439-00145eb45e9a",NA,NA,11,NA,NA,"On loan, see Loan Database In Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-12-11T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,"Yes",NA,"United States",202061050,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate [www.museum.tulane.edu/geolocate/]",NA,NA,"Verified by data custodian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:OMNH:Mammals:35385",NA,NA,NA,"OMNH",NA,NA,NA,"US",202061050,"Animalia",1,"English","2016-08-09T08:14:39.062+0000","2016-08-09T08:22:15.630+0000","2016-08-09T08:14:39.114+0000",34.86994,NA,NA,NA,NA,NA,NA,"SH 44, near Jct of SH 44 and SH 44A",NA,NA,NA,-99.30581,NA,"2016-03-04T00:00:00.000+0000",12,NA,NA,"urn:catalog:OMNH:Mammals:35385",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"body mount, skeleton, tissues",NA,"DWC_ARCHIVE","US","609765e0-4ce8-11db-b80e-b8a03c50a862","Barngrover, C.","MP , 747",NA,NA,NA,"Sam Noble Oklahoma Museum of Natural History",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,"Ringtail",NA,2005,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"164",164,NA,"New Mexico","Eddy",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13812","Mammalia",359,"Lincoln Natl Forest, Guadalupe District, New Mexico, Eddy, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1816.61,NA,NA,NA,"2004-01-08T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061288762,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061288762,"Animalia",1,NA,"2016-06-28T07:24:30.742+0000","2016-08-04T15:40:27.387+0000","2015-03-03T13:48:27.683+0000",32.15106,NA,NA,NA,NA,NA,NA,"Lincoln Natl Forest, Guadalupe District",NA,NA,NA,-104.76227,NA,NA,1,NA,NA,"988f13c0-bb61-4103-aa19-2564ca1639e2",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"liver;heart, kidney;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Vestal, Amy L",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,"5960 ft","08 January 2004","Lincoln National Forest, Guadalupe Rancher Dist., 13S 522420, 3557197, 5960ft elev.","Ringtail",NA,2004,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"168",168,NA,"Puebla","ATEXCAL",NA,NA,NA,"LITERATURE",NA,"NA / 697 / BK022","Mammalia",359,"Santiago Nopala, Puebla, ATEXCAL, Mexico",NA,NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-10-11T00:00:00.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,2276,NA,NA,NA,"2004-10-11T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",370741217,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",370741217,"Animalia",1,NA,"2016-01-28T16:10:34.100+0000","2016-08-04T03:35:35.880+0000","2014-10-06T19:19:39.850+0000",18.454,NA,NA,NA,NA,NA,NA,"Santiago Nopala",NA,NA,NA,-97.642,NA,NA,10,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","J. Patiño R.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
