"","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"15",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"3165435","Mammalia",359,"United States","Observations",NA,NA,7,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-05-18T23:58:50.000+0000",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-04-22T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1269556347","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/3165435",NA,"6183091",NA,NA,NA,NA,"3165435",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1269556347,"Animalia",1,NA,"2016-08-10T00:31:47.186+0000","2016-08-10T00:50:12.831+0000","2016-08-10T00:31:47.352+0000",30.41302,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-97.78263,NA,"2016-05-20T04:31:54.000+0000",4,NA,NA,"http://www.inaturalist.org/observations/3165435","Not sure what this is. Looks like a ringtailed cat.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Laurel Mountain School's Inaturalist",NA,"http://www.inaturalist.org/observations/3165435",NA,"© Laurel Mountain School's Inaturalist some rights reserved","Laurel Mountain School's Inaturalist",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2016-04-22","10111 dk ranch road",NA,NA,2016,2016-08-10
"16",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"2875846","Mammalia",359,"Mexico","Observations",NA,NA,NA,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-04-04T02:42:39.000+0000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-04-02T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","1265555386","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conabio.inaturalist.org/observations/2875846",NA,"5613117",NA,NA,NA,NA,"2875846",NA,NA,NA,"iNaturalist",NA,NA,NA,"MX",1265555386,"Animalia",1,NA,"2016-08-10T00:30:25.972+0000","2016-08-10T00:46:53.176+0000","2016-08-10T00:30:26.501+0000",20.39704,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-100.09,NA,"2016-04-04T02:46:24.000+0000",4,NA,NA,"http://conabio.inaturalist.org/observations/2875846","Periferia Presa Constitución 1917. San Juan del Río, Querétaro. Laura Uribe, Grupo Vasconcelos ",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Laura",NA,"http://www.inaturalist.org/observations/2875846",NA,"© Laura some rights reserved","Laura",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2016-04-02","San Juan del Río",NA,NA,2016,2016-08-10
"17",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"3295547","Mammalia",359,"United States","Observations",NA,NA,32427,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-05-25T02:03:20.000+0000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1269583052","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/3295547",NA,"6306306",NA,NA,NA,NA,"3295547",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1269583052,"Animalia",1,NA,"2016-08-10T00:32:23.092+0000","2016-08-10T00:51:42.028+0000","2016-08-10T00:32:23.146+0000",30.26715,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-97.74306,NA,"2016-05-26T17:43:01.000+0000",5,NA,NA,"http://www.inaturalist.org/observations/3295547","Ringtail right front foot",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","lburto",NA,"http://www.inaturalist.org/observations/3295547",NA,"© lburto some rights reserved","lburto",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2016-05-05","austin, tx",NA,NA,2016,2016-08-10
"18",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"3295554","Mammalia",359,"United States","Observations",NA,NA,32427,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-05-25T02:04:33.000+0000",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1269583103","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/3295554",NA,"6306329",NA,NA,NA,NA,"3295554",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1269583103,"Animalia",1,NA,"2016-08-10T00:32:23.167+0000","2016-08-10T00:51:42.081+0000","2016-08-10T00:32:23.264+0000",30.26715,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-97.74306,NA,"2016-05-26T17:45:43.000+0000",5,NA,NA,"http://www.inaturalist.org/observations/3295554","Ringtail left hind foot",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","lburto",NA,"http://www.inaturalist.org/observations/3295554",NA,"© lburto some rights reserved","lburto",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2016-05-05","austin, tx",NA,NA,2016,2016-08-10
"19",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"3108423","Mammalia",359,"United States","Observations",NA,NA,120,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-05-06T02:53:27.000+0000",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-04T20:30:00.000+0000",NA,NA,"01:30:00Z","Procyonidae",5311,NA,NA,"United States","1265908785","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/3108423",NA,"6022687",NA,NA,NA,NA,"3108423",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1265908785,"Animalia",1,NA,"2016-08-10T00:31:31.916+0000","2016-08-10T00:49:33.379+0000","2016-08-10T00:31:31.959+0000",30.26237,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-97.78219,NA,"2016-08-03T19:33:03.000+0000",5,NA,NA,"http://www.inaturalist.org/observations/3108423","Two individuals seen within 50 yards of each other.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Robby Deans",NA,"http://www.inaturalist.org/observations/3108423",NA,"© Robby Deans some rights reserved","Robby Deans",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2016-05-04 20:30","barton creek greenbelt",NA,NA,2016,2016-08-10
"20",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"3632734","Mammalia",359,"United States","Observations",NA,NA,20,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-07-06T17:14:27.000+0000",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-01T16:51:41.000+0000",NA,NA,"21:51:41Z","Procyonidae",5311,NA,NA,"United States","1291110374","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/3632734",NA,"6949759",NA,NA,NA,NA,"3632734",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1291110374,"Animalia",1,NA,"2016-08-10T00:33:51.708+0000","2016-08-10T00:55:35.866+0000","2016-08-10T00:33:51.741+0000",31.90135,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-104.8468,NA,"2016-07-15T15:35:39.000+0000",7,NA,NA,"http://www.inaturalist.org/observations/3632734","Taken on day 1 of camping trip to Guadalupe Mountains National Park, on the Devil's Hall Trail.  We were excited to see this Ringtail just behind the top of a large rock. It was eating a snake and didn't seem very concerned with us. This is probably our best wildlife sighting of the trip. I was just a little sorry I didn't get to see its tail!",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mikael Behrens",NA,"http://www.inaturalist.org/observations/3632734",NA,"© Mikael Behrens some rights reserved","Mikael Behrens",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2016-07-01 16:51:41","Texas, United States",NA,NA,2016,2016-08-10
"21",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1184227","Mammalia",359,"United States","Observations",NA,NA,5,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-01-19T23:35:11.000+0000",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-18T11:23:35.000+0000",NA,NA,"18:23:35Z","Procyonidae",5311,NA,NA,"United States","1065593403","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1184227",NA,"2178068",NA,NA,NA,NA,"1184227",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1065593403,"Animalia",1,NA,"2016-08-10T00:23:36.211+0000","2016-08-10T00:25:19.663+0000","2016-08-10T00:23:36.234+0000",34.89747,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-111.8077,NA,"2015-02-04T18:29:15.000+0000",1,NA,NA,"http://www.inaturalist.org/observations/1184227",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","jimchumbley",NA,"http://www.inaturalist.org/observations/1184227",NA,"© jimchumbley some rights reserved","jimchumbley",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"Sun Jan 18 2015 11:23:35 GMT-0700 (MST)","Coconino National Forest, Sedona, AZ, US",NA,NA,2015,2016-08-10
"22",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1201380","Mammalia",359,"United States","Observations",NA,NA,8,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-01-30T00:45:39.000+0000",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-24T11:24:03.000+0000",NA,NA,"18:24:03Z","Procyonidae",5311,NA,NA,"United States","1065600438","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1201380",NA,"2219209",NA,NA,NA,NA,"1201380",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1065600438,"Animalia",1,NA,"2016-08-10T00:23:40.537+0000","2016-08-10T00:25:34.932+0000","2016-08-10T00:23:40.677+0000",32.8529,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-108.58963,NA,"2015-07-16T17:28:47.000+0000",1,NA,NA,"http://www.inaturalist.org/observations/1201380",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","rhyme_duck",NA,"http://www.inaturalist.org/observations/1201380",NA,"© rhyme_duck some rights reserved","rhyme_duck",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-01-24 11:24:03 AM MST",NA,NA,NA,2015,2016-08-10
"23","http://vertnet.org/resources/norms.html","Colorado","Boulder County",NA,NA,NA,"HUMAN_OBSERVATION",NA,"AC-188","Mammalia",359,"Boulder, Boulder Heights sub-division just above Lee Hill Dr. on the north facing slope of Left Hand Canyon, Colorado, Boulder County, United States, NORTH_AMERICA","Vertebrate observations","103","NORTH_AMERICA",NA,"United States",NA,"531ed831-f35f-4bd5-9d83-bf260fc8236d",NA,"2015-03-05T00:00:00.000+0000",5,NA,NA,NA,NA,NA,NA,NA,NA,2164.08,0,"64",NA,"2015-03-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1229700988","Bassariscus","Bassariscus",2433550,NA,NA,"Bob Stoecker","2015-03-05 00:00:00.0",NA,NA,NA,"unverified","dense Douglas-fir forest with 1 foot of snow on the ground","Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, Colorado, Boulder County",NA,NA,NA,NA,"A",NA,"field","Bob Stoecker","http://arctos.database.museum/guid/UCM:Obs:AC-188?seid=3094383",1,NA,NA,"UCM","urn:lsid:biocol.org:col:34854",NA,NA,"US",1229700988,"Animalia",1,"en","2016-08-09T08:14:25.527+0000","2016-08-09T08:21:06.726+0000","2016-08-09T08:14:25.533+0000",NA,NA,NA,NA,NA,NA,NA,"Boulder, Boulder Heights sub-division just above Lee Hill Dr. on the north facing slope of Left Hand Canyon","Bob Stoecker",NA,NA,NA,NA,NA,3,NA,"ICZN","http://arctos.database.museum/guid/UCM:Obs:AC-188?seid=3094383","individual observed in the evening (habitat photo taken the next day)",NA,"Carnivora",732,"http://arctos.database.museum/guid/UCM:Obs:AC-188",NA,NA,NA,"Chordata",44,"observation","<i>Bassariscus astutus</i> (accepted ID) identified by Bob Stoecker on 2015-03-05; method: field","DWC_ARCHIVE","US","4cadac10-3e7b-11d9-8439-b8a03c50a862","Collector(s): Bob Stoecker, Jill Stoecker",NA,"http://arctos.database.museum/guid/UCM:Obs:AC-188",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"Event",NA,NA,NA,NA,"March 5, 2015","Boulder Heights sub-division just above Lee Hill Dr. on the north facing slope of Left Hand Canyon at 7,100 ft. elevation",NA,NA,2015,2016-08-10
"24",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1301025","Mammalia",359,"United States","Observations",NA,NA,NA,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-03-18T14:31:34.000+0000",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-14T16:06:20.000+0000",NA,NA,"21:06:20Z","Procyonidae",5311,NA,NA,"United States","1088921592","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1301025",NA,"2440272",NA,NA,NA,NA,"1301025",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1088921592,"Animalia",1,NA,"2016-08-10T00:24:00.711+0000","2016-08-10T00:27:03.808+0000","2016-08-10T00:24:00.736+0000",30.86781,NA,NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,NA,NA,NA,-98.40192,NA,"2015-05-03T21:08:06.000+0000",3,NA,NA,"http://www.inaturalist.org/observations/1301025",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Adam Cohen",NA,"http://www.inaturalist.org/observations/1301025",NA,"© Adam Cohen some rights reserved","Adam Cohen",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"Sat Mar 14 2015 16:06:20 GMT-0500 (CDT)","Ranch Road 2341, Burnet, TX, US",NA,NA,2015,2016-08-10
"25",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1329555","Mammalia",359,"United States","Observations",NA,NA,1532,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-03-23T00:46:01.000+0000",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1088925765","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1329555",NA,"2480344",NA,NA,NA,NA,"1329555",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1088925765,"Animalia",1,NA,"2016-08-10T00:24:03.472+0000","2016-08-10T00:27:15.989+0000","2016-08-10T00:24:03.558+0000",30.44477,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-99.8035,NA,"2015-04-08T20:35:21.000+0000",3,NA,NA,"http://www.inaturalist.org/observations/1329555",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Robby Deans",NA,"http://www.inaturalist.org/observations/1329555",NA,"© Robby Deans some rights reserved","Robby Deans",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-03-14","south llano river state park",NA,NA,2015,2016-08-10
"26",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1377735","Mammalia",359,"United States","Observations",NA,NA,10,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-04-08T18:41:53.000+0000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-06T14:32:49.000+0000",NA,NA,"19:32:49Z","Procyonidae",5311,NA,NA,"United States","1088941698","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1377735",NA,"2577966",NA,NA,NA,NA,"1377735",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1088941698,"Animalia",1,NA,"2016-08-10T00:24:12.438+0000","2016-08-10T00:27:54.709+0000","2016-08-10T00:24:12.845+0000",29.9473,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-100.17268,NA,"2015-04-09T16:08:48.000+0000",4,NA,NA,"http://www.inaturalist.org/observations/1377735","DOR",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Diana-Terry Hibbitts",NA,"http://www.inaturalist.org/observations/1377735",NA,"© Diana-Terry Hibbitts some rights reserved","Diana-Terry Hibbitts",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"Mon Apr 06 2015 14:32:49 GMT-0500 (CDT)","TX-55, Rocksprings, TX, US",NA,NA,2015,2016-08-10
"27",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1400743","Mammalia",359,"United States","Observations",NA,NA,5,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-04-17T23:29:49.000+0000",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-17T16:29:26.000+0000",NA,NA,"22:29:26Z","Procyonidae",5311,NA,NA,"United States","1088950657","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1400743",NA,"2628250",NA,NA,NA,NA,"1400743",NA,NA,NA,"iNaturalist",NA,NA,NA,"US",1088950657,"Animalia",1,NA,"2016-08-10T00:24:17.344+0000","2016-08-10T00:28:17.275+0000","2016-08-10T00:24:17.860+0000",32.3156,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.7113,NA,"2015-04-19T00:15:06.000+0000",4,NA,NA,"http://www.inaturalist.org/observations/1400743",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","jimchumbley",NA,"http://www.inaturalist.org/observations/1400743",NA,"© jimchumbley some rights reserved","jimchumbley",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"Fri Apr 17 2015 16:29:26 GMT-0700 (MST)","Coronado National Forest, Mount Lemmon, AZ, US",NA,NA,2015,2016-08-10
"28",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"1536720","Mammalia",359,"Mexico","Observations",NA,NA,7,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-05-24T14:09:29.000+0000",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-05-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","1092895169","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conabio.inaturalist.org/observations/1536720",NA,"2885649",NA,NA,NA,NA,"1536720",NA,NA,NA,"iNaturalist",NA,NA,NA,"MX",1092895169,"Animalia",1,NA,"2016-08-10T00:24:48.117+0000","2016-08-03T23:09:42.466+0000","2016-03-18T04:01:06.084+0000",19.27761,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-98.28393,NA,"2015-05-25T15:44:30.000+0000",5,NA,NA,"http://conabio.inaturalist.org/observations/1536720","Lo encontré muerto, cerca de un terreno baldío. Aquí es conocido como ""chiquina"", suele comer las cabezas de aves de corral.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Victor Castañeda",NA,"http://www.inaturalist.org/observations/1536720",NA,"© Victor Castañeda some rights reserved","Victor Castañeda",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,"41676",2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-05-24","san damian texoloc, tlaxcala, mexico",NA,NA,2015,2016-08-10
